time(s)	cellId	rnti	lcid	packetSize
0.0353857	1	2	3	58
0.0353857	1	2	3	58
0.0353857	1	2	3	58
0.0353857	1	2	3	58
0.0353857	1	2	3	58
0.0353857	1	2	3	58
0.0353857	3	2	3	58
0.0353857	3	2	3	58
0.0353857	3	2	3	58
0.0353857	3	2	3	58
0.0353857	3	2	3	58
0.0353857	3	2	3	58
0.0353857	3	2	3	58
0.0353857	3	2	3	58
0.0353857	3	2	3	58
0.0363857	1	2	3	58
0.0363857	1	2	3	58
0.0363857	1	2	3	58
0.0363857	1	2	3	58
0.0363857	1	2	3	58
0.0363857	1	2	3	58
0.0363857	1	2	3	58
0.0363857	1	2	3	58
0.0363857	1	2	3	58
0.0363857	3	2	3	58
0.0363857	3	2	3	58
0.0363857	3	2	3	58
0.0363857	3	2	3	58
0.0363857	3	2	3	58
0.0363857	3	2	3	58
0.0363857	3	2	3	58
0.0363857	3	2	3	58
0.0363857	3	2	3	58
0.0373857	1	2	3	58
0.0373857	1	2	3	58
0.0373857	1	2	3	58
0.0373857	1	2	3	58
0.0373857	1	2	3	58
0.0373857	1	2	3	58
0.0373857	1	2	3	58
0.0373857	1	2	3	58
0.0373857	1	2	3	58
0.0373857	3	2	3	58
0.0373857	3	2	3	58
0.0373857	3	2	3	58
0.0373857	3	2	3	58
0.0373857	3	2	3	58
0.0373857	3	2	3	58
0.0373857	3	2	3	58
0.0373857	3	2	3	58
0.0373857	3	2	3	58
0.0383857	1	2	3	58
0.0383857	1	2	3	58
0.0383857	1	2	3	58
0.0383857	1	2	3	58
0.0383857	1	2	3	58
0.0383857	1	2	3	58
0.0383857	1	2	3	58
0.0383857	1	2	3	58
0.0383857	1	2	3	58
0.0383857	3	2	3	58
0.0383857	3	2	3	58
0.0383857	3	2	3	58
0.0383857	3	2	3	58
0.0383857	3	2	3	58
0.0383857	3	2	3	58
0.0383857	3	2	3	58
0.0383857	3	2	3	58
0.0383857	3	2	3	58
0.0393857	1	2	3	58
0.0393857	1	2	3	58
0.0393857	1	2	3	58
0.0393857	1	2	3	58
0.0393857	1	2	3	58
0.0393857	1	2	3	58
0.0393857	1	2	3	58
0.0393857	1	2	3	58
0.0393857	1	2	3	58
0.0393857	3	2	3	58
0.0393857	3	2	3	58
0.0393857	3	2	3	58
0.0393857	3	2	3	58
0.0393857	3	2	3	58
0.0393857	3	2	3	58
0.0393857	3	2	3	58
0.0393857	3	2	3	58
0.0393857	3	2	3	58
0.0403857	1	2	3	58
0.0403857	1	2	3	58
0.0403857	1	2	3	58
0.0403857	1	2	3	58
0.0403857	1	2	3	58
0.0403857	1	2	3	58
0.0403857	1	2	3	58
0.0403857	1	2	3	58
0.0403857	1	2	3	58
0.0403857	3	2	3	58
0.0403857	3	2	3	58
0.0403857	3	2	3	58
0.0403857	3	2	3	58
0.0403857	3	2	3	58
0.0403857	3	2	3	58
0.0403857	3	2	3	58
0.0403857	3	2	3	58
0.0403857	3	2	3	58
0.0413857	1	2	3	58
0.0413857	1	2	3	58
0.0413857	1	2	3	58
0.0413857	1	2	3	58
0.0413857	1	2	3	58
0.0413857	1	2	3	58
0.0413857	1	2	3	58
0.0413857	1	2	3	58
0.0413857	1	2	3	58
0.0413857	3	2	3	58
0.0413857	3	2	3	58
0.0413857	3	2	3	58
0.0413857	3	2	3	58
0.0413857	3	2	3	58
0.0413857	3	2	3	58
0.0413857	3	2	3	58
0.0413857	3	2	3	58
0.0413857	3	2	3	58
0.0423857	1	2	3	58
0.0423857	1	2	3	58
0.0423857	1	2	3	58
0.0423857	1	2	3	58
0.0423857	1	2	3	58
0.0423857	1	2	3	58
0.0423857	1	2	3	58
0.0423857	1	2	3	58
0.0423857	1	2	3	58
0.0423857	3	2	3	58
0.0423857	3	2	3	58
0.0423857	3	2	3	58
0.0423857	3	2	3	58
0.0423857	3	2	3	58
0.0423857	3	2	3	58
0.0423857	3	2	3	58
0.0423857	3	2	3	58
0.0423857	3	2	3	58
0.0433857	1	2	3	58
0.0433857	1	2	3	58
0.0433857	1	2	3	58
0.0433857	1	2	3	58
0.0433857	1	2	3	58
0.0433857	1	2	3	58
0.0433857	1	2	3	58
0.0433857	1	2	3	58
0.0433857	1	2	3	58
0.0433857	3	2	3	58
0.0433857	3	2	3	58
0.0433857	3	2	3	58
0.0433857	3	2	3	58
0.0433857	3	2	3	58
0.0433857	3	2	3	58
0.0433857	3	2	3	58
0.0433857	3	2	3	58
0.0433857	3	2	3	58
0.0443857	1	2	3	58
0.0443857	1	2	3	58
0.0443857	1	2	3	58
0.0443857	1	2	3	58
0.0443857	1	2	3	58
0.0443857	1	2	3	58
0.0443857	1	2	3	58
0.0443857	1	2	3	58
0.0443857	1	2	3	58
0.0443857	3	2	3	58
0.0443857	3	2	3	58
0.0443857	3	2	3	58
0.0443857	3	2	3	58
0.0443857	3	2	3	58
0.0443857	3	2	3	58
0.0443857	3	2	3	58
0.0443857	3	2	3	58
0.0443857	3	2	3	58
0.0453857	1	2	3	58
0.0453857	1	2	3	58
0.0453857	1	2	3	58
0.0453857	1	2	3	58
0.0453857	1	2	3	58
0.0453857	1	2	3	58
0.0453857	1	2	3	58
0.0453857	1	2	3	58
0.0453857	1	2	3	58
0.0453857	3	2	3	58
0.0453857	3	2	3	58
0.0453857	3	2	3	58
0.0453857	3	2	3	58
0.0453857	3	2	3	58
0.0453857	3	2	3	58
0.0453857	3	2	3	58
0.0453857	3	2	3	58
0.0453857	3	2	3	58
0.0463857	1	2	3	58
0.0463857	1	2	3	58
0.0463857	1	2	3	58
0.0463857	1	2	3	58
0.0463857	1	2	3	58
0.0463857	1	2	3	58
0.0463857	1	2	3	58
0.0463857	1	2	3	58
0.0463857	1	2	3	58
0.0463857	3	2	3	58
0.0463857	3	2	3	58
0.0463857	3	2	3	58
0.0463857	3	2	3	58
0.0463857	3	2	3	58
0.0463857	3	2	3	58
0.0463857	3	2	3	58
0.0463857	3	2	3	58
0.0463857	3	2	3	58
0.0473857	1	2	3	58
0.0473857	1	2	3	58
0.0473857	1	2	3	58
0.0473857	1	2	3	58
0.0473857	1	2	3	58
0.0473857	1	2	3	58
0.0473857	1	2	3	58
0.0473857	1	2	3	58
0.0473857	1	2	3	58
0.0473857	3	2	3	58
0.0473857	3	2	3	58
0.0473857	3	2	3	58
0.0473857	3	2	3	58
0.0473857	3	2	3	58
0.0473857	3	2	3	58
0.0473857	3	2	3	58
0.0473857	3	2	3	58
0.0473857	3	2	3	58
0.0483857	1	2	3	58
0.0483857	1	2	3	58
0.0483857	1	2	3	58
0.0483857	1	2	3	58
0.0483857	1	2	3	58
0.0483857	1	2	3	58
0.0483857	1	2	3	58
0.0483857	1	2	3	58
0.0483857	1	2	3	58
0.0483857	3	2	3	58
0.0483857	3	2	3	58
0.0483857	3	2	3	58
0.0483857	3	2	3	58
0.0483857	3	2	3	58
0.0483857	3	2	3	58
0.0483857	3	2	3	58
0.0483857	3	2	3	58
0.0483857	3	2	3	58
0.0493857	1	2	3	58
0.0493857	1	2	3	58
0.0493857	1	2	3	58
0.0493857	1	2	3	58
0.0493857	1	2	3	58
0.0493857	1	2	3	58
0.0493857	1	2	3	58
0.0493857	1	2	3	58
0.0493857	1	2	3	58
0.0493857	3	2	3	58
0.0493857	3	2	3	58
0.0493857	3	2	3	58
0.0493857	3	2	3	58
0.0493857	3	2	3	58
0.0493857	3	2	3	58
0.0493857	3	2	3	58
0.0493857	3	2	3	58
0.0493857	3	2	3	58
0.0503857	1	2	3	58
0.0503857	1	2	3	58
0.0503857	1	2	3	58
0.0503857	1	2	3	58
0.0503857	1	2	3	58
0.0503857	1	2	3	58
0.0503857	1	2	3	58
0.0503857	1	2	3	58
0.0503857	1	2	3	58
0.0503857	3	2	3	58
0.0503857	3	2	3	58
0.0503857	3	2	3	58
0.0503857	3	2	3	58
0.0503857	3	2	3	58
0.0503857	3	2	3	58
0.0503857	3	2	3	58
0.0503857	3	2	3	58
0.0503857	3	2	3	58
0.0513857	1	2	3	58
0.0513857	1	2	3	58
0.0513857	1	2	3	58
0.0513857	1	2	3	58
0.0513857	1	2	3	58
0.0513857	1	2	3	58
0.0513857	1	2	3	58
0.0513857	1	2	3	58
0.0513857	1	2	3	58
0.0513857	3	2	3	58
0.0513857	3	2	3	58
0.0513857	3	2	3	58
0.0513857	3	2	3	58
0.0513857	3	2	3	58
0.0513857	3	2	3	58
0.0513857	3	2	3	58
0.0513857	3	2	3	58
0.0513857	3	2	3	58
0.0523857	1	2	3	58
0.0523857	1	2	3	58
0.0523857	1	2	3	58
0.0523857	1	2	3	58
0.0523857	1	2	3	58
0.0523857	1	2	3	58
0.0523857	1	2	3	58
0.0523857	1	2	3	58
0.0523857	1	2	3	58
0.0523857	3	2	3	58
0.0523857	3	2	3	58
0.0523857	3	2	3	58
0.0523857	3	2	3	58
0.0523857	3	2	3	58
0.0523857	3	2	3	58
0.0523857	3	2	3	58
0.0523857	3	2	3	58
0.0523857	3	2	3	58
0.0533857	1	2	3	58
0.0533857	1	2	3	58
0.0533857	1	2	3	58
0.0533857	1	2	3	58
0.0533857	1	2	3	58
0.0533857	1	2	3	58
0.0533857	1	2	3	58
0.0533857	1	2	3	58
0.0533857	1	2	3	58
0.0533857	3	2	3	58
0.0533857	3	2	3	58
0.0533857	3	2	3	58
0.0533857	3	2	3	58
0.0533857	3	2	3	58
0.0533857	3	2	3	58
0.0533857	3	2	3	58
0.0533857	3	2	3	58
0.0533857	3	2	3	58
0.0543857	1	2	3	58
0.0543857	1	2	3	58
0.0543857	1	2	3	58
0.0543857	1	2	3	58
0.0543857	1	2	3	58
0.0543857	1	2	3	58
0.0543857	1	2	3	58
0.0543857	1	2	3	58
0.0543857	1	2	3	58
0.0543857	3	2	3	58
0.0543857	3	2	3	58
0.0543857	3	2	3	58
0.0543857	3	2	3	58
0.0543857	3	2	3	58
0.0543857	3	2	3	58
0.0543857	3	2	3	58
0.0543857	3	2	3	58
0.0543857	3	2	3	58
0.0553857	1	2	3	58
0.0553857	1	2	3	58
0.0553857	1	2	3	58
0.0553857	1	2	3	58
0.0553857	1	2	3	58
0.0553857	1	2	3	58
0.0553857	1	2	3	58
0.0553857	1	2	3	58
0.0553857	1	2	3	58
0.0553857	3	2	3	58
0.0553857	3	2	3	58
0.0553857	3	2	3	58
0.0553857	3	2	3	58
0.0553857	3	2	3	58
0.0553857	3	2	3	58
0.0553857	3	2	3	58
0.0553857	3	2	3	58
0.0553857	3	2	3	58
0.0563857	1	2	3	58
0.0563857	1	2	3	58
0.0563857	1	2	3	58
0.0563857	1	2	3	58
0.0563857	1	2	3	58
0.0563857	1	2	3	58
0.0563857	1	2	3	58
0.0563857	1	2	3	58
0.0563857	1	2	3	58
0.0563857	3	2	3	58
0.0563857	3	2	3	58
0.0563857	3	2	3	58
0.0563857	3	2	3	58
0.0563857	3	2	3	58
0.0563857	3	2	3	58
0.0563857	3	2	3	58
0.0563857	3	2	3	58
0.0563857	3	2	3	58
0.0573857	1	2	3	58
0.0573857	1	2	3	58
0.0573857	1	2	3	58
0.0573857	1	2	3	58
0.0573857	1	2	3	58
0.0573857	1	2	3	58
0.0573857	1	2	3	58
0.0573857	1	2	3	58
0.0573857	1	2	3	58
0.0573857	3	2	3	58
0.0573857	3	2	3	58
0.0573857	3	2	3	58
0.0573857	3	2	3	58
0.0573857	3	2	3	58
0.0573857	3	2	3	58
0.0573857	3	2	3	58
0.0573857	3	2	3	58
0.0573857	3	2	3	58
0.0583857	1	2	3	58
0.0583857	1	2	3	58
0.0583857	1	2	3	58
0.0583857	1	2	3	58
0.0583857	1	2	3	58
0.0583857	1	2	3	58
0.0583857	1	2	3	58
0.0583857	1	2	3	58
0.0583857	1	2	3	58
0.0583857	3	2	3	58
0.0583857	3	2	3	58
0.0583857	3	2	3	58
0.0583857	3	2	3	58
0.0583857	3	2	3	58
0.0583857	3	2	3	58
0.0583857	3	2	3	58
0.0583857	3	2	3	58
0.0583857	3	2	3	58
0.0593857	1	2	3	58
0.0593857	1	2	3	58
0.0593857	1	2	3	58
0.0593857	1	2	3	58
0.0593857	1	2	3	58
0.0593857	1	2	3	58
0.0593857	1	2	3	58
0.0593857	1	2	3	58
0.0593857	1	2	3	58
0.0593857	3	2	3	58
0.0593857	3	2	3	58
0.0593857	3	2	3	58
0.0593857	3	2	3	58
0.0593857	3	2	3	58
0.0593857	3	2	3	58
0.0593857	3	2	3	58
0.0593857	3	2	3	58
0.0593857	3	2	3	58
0.0603857	1	2	3	58
0.0603857	1	2	3	58
0.0603857	1	2	3	58
0.0603857	1	2	3	58
0.0603857	1	2	3	58
0.0603857	1	2	3	58
0.0603857	1	2	3	58
0.0603857	1	2	3	58
0.0603857	1	2	3	58
0.0603857	3	2	3	58
0.0603857	3	2	3	58
0.0603857	3	2	3	58
0.0603857	3	2	3	58
0.0603857	3	2	3	58
0.0603857	3	2	3	58
0.0603857	3	2	3	58
0.0603857	3	2	3	58
0.0603857	3	2	3	58
0.0613857	1	2	3	58
0.0613857	1	2	3	58
0.0613857	1	2	3	58
0.0613857	1	2	3	58
0.0613857	1	2	3	58
0.0613857	1	2	3	58
0.0613857	1	2	3	58
0.0613857	1	2	3	58
0.0613857	1	2	3	58
0.0613857	3	2	3	58
0.0613857	3	2	3	58
0.0613857	3	2	3	58
0.0613857	3	2	3	58
0.0613857	3	2	3	58
0.0613857	3	2	3	58
0.0613857	3	2	3	58
0.0613857	3	2	3	58
0.0613857	3	2	3	58
0.0623857	1	2	3	58
0.0623857	1	2	3	58
0.0623857	1	2	3	58
0.0623857	1	2	3	58
0.0623857	1	2	3	58
0.0623857	1	2	3	58
0.0623857	1	2	3	58
0.0623857	1	2	3	58
0.0623857	1	2	3	58
0.0623857	3	2	3	58
0.0623857	3	2	3	58
0.0623857	3	2	3	58
0.0623857	3	2	3	58
0.0623857	3	2	3	58
0.0623857	3	2	3	58
0.0623857	3	2	3	58
0.0623857	3	2	3	58
0.0623857	3	2	3	58
0.0633857	1	2	3	58
0.0633857	1	2	3	58
0.0633857	1	2	3	58
0.0633857	1	2	3	58
0.0633857	1	2	3	58
0.0633857	1	2	3	58
0.0633857	1	2	3	58
0.0633857	1	2	3	58
0.0633857	1	2	3	58
0.0633857	3	2	3	58
0.0633857	3	2	3	58
0.0633857	3	2	3	58
0.0633857	3	2	3	58
0.0633857	3	2	3	58
0.0633857	3	2	3	58
0.0633857	3	2	3	58
0.0633857	3	2	3	58
0.0633857	3	2	3	58
0.0643857	1	2	3	58
0.0643857	1	2	3	58
0.0643857	1	2	3	58
0.0643857	1	2	3	58
0.0643857	1	2	3	58
0.0643857	1	2	3	58
0.0643857	1	2	3	58
0.0643857	1	2	3	58
0.0643857	1	2	3	58
0.0643857	3	2	3	58
0.0643857	3	2	3	58
0.0643857	3	2	3	58
0.0643857	3	2	3	58
0.0643857	3	2	3	58
0.0643857	3	2	3	58
0.0643857	3	2	3	58
0.0643857	3	2	3	58
0.0643857	3	2	3	58
0.0653857	1	2	3	58
0.0653857	1	2	3	58
0.0653857	1	2	3	58
0.0653857	1	2	3	58
0.0653857	1	2	3	58
0.0653857	1	2	3	58
0.0653857	1	2	3	58
0.0653857	1	2	3	58
0.0653857	1	2	3	58
0.0653857	3	2	3	58
0.0653857	3	2	3	58
0.0653857	3	2	3	58
0.0653857	3	2	3	58
0.0653857	3	2	3	58
0.0653857	3	2	3	58
0.0653857	3	2	3	58
0.0653857	3	2	3	58
0.0653857	3	2	3	58
0.0663857	1	2	3	58
0.0663857	1	2	3	58
0.0663857	1	2	3	58
0.0663857	1	2	3	58
0.0663857	1	2	3	58
0.0663857	1	2	3	58
0.0663857	1	2	3	58
0.0663857	1	2	3	58
0.0663857	1	2	3	58
0.0663857	3	2	3	58
0.0663857	3	2	3	58
0.0663857	3	2	3	58
0.0663857	3	2	3	58
0.0663857	3	2	3	58
0.0663857	3	2	3	58
0.0663857	3	2	3	58
0.0663857	3	2	3	58
0.0663857	3	2	3	58
0.0673857	1	2	3	58
0.0673857	1	2	3	58
0.0673857	1	2	3	58
0.0673857	1	2	3	58
0.0673857	1	2	3	58
0.0673857	1	2	3	58
0.0673857	1	2	3	58
0.0673857	1	2	3	58
0.0673857	1	2	3	58
0.0673857	3	2	3	58
0.0673857	3	2	3	58
0.0673857	3	2	3	58
0.0673857	3	2	3	58
0.0673857	3	2	3	58
0.0673857	3	2	3	58
0.0673857	3	2	3	58
0.0673857	3	2	3	58
0.0673857	3	2	3	58
0.0683857	1	2	3	58
0.0683857	1	2	3	58
0.0683857	1	2	3	58
0.0683857	1	2	3	58
0.0683857	1	2	3	58
0.0683857	1	2	3	58
0.0683857	1	2	3	58
0.0683857	1	2	3	58
0.0683857	1	2	3	58
0.0683857	3	2	3	58
0.0683857	3	2	3	58
0.0683857	3	2	3	58
0.0683857	3	2	3	58
0.0683857	3	2	3	58
0.0683857	3	2	3	58
0.0683857	3	2	3	58
0.0683857	3	2	3	58
0.0683857	3	2	3	58
0.0693857	1	2	3	58
0.0693857	1	2	3	58
0.0693857	1	2	3	58
0.0693857	1	2	3	58
0.0693857	1	2	3	58
0.0693857	1	2	3	58
0.0693857	1	2	3	58
0.0693857	1	2	3	58
0.0693857	1	2	3	58
0.0693857	3	2	3	58
0.0693857	3	2	3	58
0.0693857	3	2	3	58
0.0693857	3	2	3	58
0.0693857	3	2	3	58
0.0693857	3	2	3	58
0.0693857	3	2	3	58
0.0693857	3	2	3	58
0.0693857	3	2	3	58
0.0703857	1	2	3	58
0.0703857	1	2	3	58
0.0703857	1	2	3	58
0.0703857	1	2	3	58
0.0703857	1	2	3	58
0.0703857	1	2	3	58
0.0703857	1	2	3	58
0.0703857	1	2	3	58
0.0703857	1	2	3	58
0.0703857	3	2	3	58
0.0703857	3	2	3	58
0.0703857	3	2	3	58
0.0703857	3	2	3	58
0.0703857	3	2	3	58
0.0703857	3	2	3	58
0.0703857	3	2	3	58
0.0703857	3	2	3	58
0.0703857	3	2	3	58
0.0713857	1	2	3	58
0.0713857	1	2	3	58
0.0713857	1	2	3	58
0.0713857	1	2	3	58
0.0713857	1	2	3	58
0.0713857	1	2	3	58
0.0713857	1	2	3	58
0.0713857	1	2	3	58
0.0713857	1	2	3	58
0.0713857	3	2	3	58
0.0713857	3	2	3	58
0.0713857	3	2	3	58
0.0713857	3	2	3	58
0.0713857	3	2	3	58
0.0713857	3	2	3	58
0.0713857	3	2	3	58
0.0713857	3	2	3	58
0.0713857	3	2	3	58
0.0723857	1	2	3	58
0.0723857	1	2	3	58
0.0723857	1	2	3	58
0.0723857	1	2	3	58
0.0723857	1	2	3	58
0.0723857	1	2	3	58
0.0723857	1	2	3	58
0.0723857	1	2	3	58
0.0723857	1	2	3	58
0.0723857	3	2	3	58
0.0723857	3	2	3	58
0.0723857	3	2	3	58
0.0723857	3	2	3	58
0.0723857	3	2	3	58
0.0723857	3	2	3	58
0.0723857	3	2	3	58
0.0723857	3	2	3	58
0.0723857	3	2	3	58
0.0733857	1	2	3	58
0.0733857	1	2	3	58
0.0733857	1	2	3	58
0.0733857	1	2	3	58
0.0733857	1	2	3	58
0.0733857	1	2	3	58
0.0733857	1	2	3	58
0.0733857	1	2	3	58
0.0733857	1	2	3	58
0.0733857	3	2	3	58
0.0733857	3	2	3	58
0.0733857	3	2	3	58
0.0733857	3	2	3	58
0.0733857	3	2	3	58
0.0733857	3	2	3	58
0.0733857	3	2	3	58
0.0733857	3	2	3	58
0.0733857	3	2	3	58
0.0743857	1	2	3	58
0.0743857	1	2	3	58
0.0743857	1	2	3	58
0.0743857	1	2	3	58
0.0743857	1	2	3	58
0.0743857	1	2	3	58
0.0743857	1	2	3	58
0.0743857	1	2	3	58
0.0743857	1	2	3	58
0.0743857	3	2	3	58
0.0743857	3	2	3	58
0.0743857	3	2	3	58
0.0743857	3	2	3	58
0.0743857	3	2	3	58
0.0743857	3	2	3	58
0.0743857	3	2	3	58
0.0743857	3	2	3	58
0.0743857	3	2	3	58
0.0753857	1	2	3	58
0.0753857	1	2	3	58
0.0753857	1	2	3	58
0.0753857	1	2	3	58
0.0753857	1	2	3	58
0.0753857	1	2	3	58
0.0753857	1	2	3	58
0.0753857	1	2	3	58
0.0753857	1	2	3	58
0.0753857	3	2	3	58
0.0753857	3	2	3	58
0.0753857	3	2	3	58
0.0753857	3	2	3	58
0.0753857	3	2	3	58
0.0753857	3	2	3	58
0.0753857	3	2	3	58
0.0753857	3	2	3	58
0.0753857	3	2	3	58
0.0763857	1	2	3	58
0.0763857	1	2	3	58
0.0763857	1	2	3	58
0.0763857	1	2	3	58
0.0763857	1	2	3	58
0.0763857	1	2	3	58
0.0763857	1	2	3	58
0.0763857	1	2	3	58
0.0763857	1	2	3	58
0.0763857	3	2	3	58
0.0763857	3	2	3	58
0.0763857	3	2	3	58
0.0763857	3	2	3	58
0.0763857	3	2	3	58
0.0763857	3	2	3	58
0.0763857	3	2	3	58
0.0763857	3	2	3	58
0.0763857	3	2	3	58
0.0773857	1	2	3	58
0.0773857	1	2	3	58
0.0773857	1	2	3	58
0.0773857	1	2	3	58
0.0773857	1	2	3	58
0.0773857	1	2	3	58
0.0773857	1	2	3	58
0.0773857	1	2	3	58
0.0773857	1	2	3	58
0.0773857	3	2	3	58
0.0773857	3	2	3	58
0.0773857	3	2	3	58
0.0773857	3	2	3	58
0.0773857	3	2	3	58
0.0773857	3	2	3	58
0.0773857	3	2	3	58
0.0773857	3	2	3	58
0.0773857	3	2	3	58
0.0783857	1	2	3	58
0.0783857	1	2	3	58
0.0783857	1	2	3	58
0.0783857	1	2	3	58
0.0783857	1	2	3	58
0.0783857	1	2	3	58
0.0783857	1	2	3	58
0.0783857	1	2	3	58
0.0783857	1	2	3	58
0.0783857	3	2	3	58
0.0783857	3	2	3	58
0.0783857	3	2	3	58
0.0783857	3	2	3	58
0.0783857	3	2	3	58
0.0783857	3	2	3	58
0.0783857	3	2	3	58
0.0783857	3	2	3	58
0.0783857	3	2	3	58
0.0793857	1	2	3	58
0.0793857	1	2	3	58
0.0793857	1	2	3	58
0.0793857	1	2	3	58
0.0793857	1	2	3	58
0.0793857	1	2	3	58
0.0793857	1	2	3	58
0.0793857	1	2	3	58
0.0793857	1	2	3	58
0.0793857	3	2	3	58
0.0793857	3	2	3	58
0.0793857	3	2	3	58
0.0793857	3	2	3	58
0.0793857	3	2	3	58
0.0793857	3	2	3	58
0.0793857	3	2	3	58
0.0793857	3	2	3	58
0.0793857	3	2	3	58
0.0803857	1	2	3	58
0.0803857	1	2	3	58
0.0803857	1	2	3	58
0.0803857	1	2	3	58
0.0803857	1	2	3	58
0.0803857	1	2	3	58
0.0803857	1	2	3	58
0.0803857	1	2	3	58
0.0803857	1	2	3	58
0.0803857	3	2	3	58
0.0803857	3	2	3	58
0.0803857	3	2	3	58
0.0803857	3	2	3	58
0.0803857	3	2	3	58
0.0803857	3	2	3	58
0.0803857	3	2	3	58
0.0803857	3	2	3	58
0.0803857	3	2	3	58
0.0813857	1	2	3	58
0.0813857	1	2	3	58
0.0813857	1	2	3	58
0.0813857	1	2	3	58
0.0813857	1	2	3	58
0.0813857	1	2	3	58
0.0813857	1	2	3	58
0.0813857	1	2	3	58
0.0813857	1	2	3	58
0.0813857	3	2	3	58
0.0813857	3	2	3	58
0.0813857	3	2	3	58
0.0813857	3	2	3	58
0.0813857	3	2	3	58
0.0813857	3	2	3	58
0.0813857	3	2	3	58
0.0813857	3	2	3	58
0.0813857	3	2	3	58
0.0823857	1	2	3	58
0.0823857	1	2	3	58
0.0823857	1	2	3	58
0.0823857	1	2	3	58
0.0823857	1	2	3	58
0.0823857	1	2	3	58
0.0823857	1	2	3	58
0.0823857	1	2	3	58
0.0823857	1	2	3	58
0.0823857	3	2	3	58
0.0823857	3	2	3	58
0.0823857	3	2	3	58
0.0823857	3	2	3	58
0.0823857	3	2	3	58
0.0823857	3	2	3	58
0.0823857	3	2	3	58
0.0823857	3	2	3	58
0.0823857	3	2	3	58
0.0833857	1	2	3	58
0.0833857	1	2	3	58
0.0833857	1	2	3	58
0.0833857	1	2	3	58
0.0833857	1	2	3	58
0.0833857	1	2	3	58
0.0833857	1	2	3	58
0.0833857	1	2	3	58
0.0833857	1	2	3	58
0.0833857	3	2	3	58
0.0833857	3	2	3	58
0.0833857	3	2	3	58
0.0833857	3	2	3	58
0.0833857	3	2	3	58
0.0833857	3	2	3	58
0.0833857	3	2	3	58
0.0833857	3	2	3	58
0.0833857	3	2	3	58
0.0843857	1	2	3	58
0.0843857	1	2	3	58
0.0843857	1	2	3	58
0.0843857	1	2	3	58
0.0843857	1	2	3	58
0.0843857	1	2	3	58
0.0843857	1	2	3	58
0.0843857	1	2	3	58
0.0843857	1	2	3	58
0.0843857	3	2	3	58
0.0843857	3	2	3	58
0.0843857	3	2	3	58
0.0843857	3	2	3	58
0.0843857	3	2	3	58
0.0843857	3	2	3	58
0.0843857	3	2	3	58
0.0843857	3	2	3	58
0.0843857	3	2	3	58
0.0853857	1	2	3	58
0.0853857	1	2	3	58
0.0853857	1	2	3	58
0.0853857	1	2	3	58
0.0853857	1	2	3	58
0.0853857	1	2	3	58
0.0853857	1	2	3	58
0.0853857	1	2	3	58
0.0853857	1	2	3	58
0.0853857	3	2	3	58
0.0853857	3	2	3	58
0.0853857	3	2	3	58
0.0853857	3	2	3	58
0.0853857	3	2	3	58
0.0853857	3	2	3	58
0.0853857	3	2	3	58
0.0853857	3	2	3	58
0.0853857	3	2	3	58
0.0863857	1	2	3	58
0.0863857	1	2	3	58
0.0863857	1	2	3	58
0.0863857	1	2	3	58
0.0863857	1	2	3	58
0.0863857	1	2	3	58
0.0863857	1	2	3	58
0.0863857	1	2	3	58
0.0863857	1	2	3	58
0.0863857	3	2	3	58
0.0863857	3	2	3	58
0.0863857	3	2	3	58
0.0863857	3	2	3	58
0.0863857	3	2	3	58
0.0863857	3	2	3	58
0.0863857	3	2	3	58
0.0863857	3	2	3	58
0.0863857	3	2	3	58
0.0873857	1	2	3	58
0.0873857	1	2	3	58
0.0873857	1	2	3	58
0.0873857	1	2	3	58
0.0873857	1	2	3	58
0.0873857	1	2	3	58
0.0873857	1	2	3	58
0.0873857	1	2	3	58
0.0873857	1	2	3	58
0.0873857	3	2	3	58
0.0873857	3	2	3	58
0.0873857	3	2	3	58
0.0873857	3	2	3	58
0.0873857	3	2	3	58
0.0873857	3	2	3	58
0.0873857	3	2	3	58
0.0873857	3	2	3	58
0.0873857	3	2	3	58
0.0883857	1	2	3	58
0.0883857	1	2	3	58
0.0883857	1	2	3	58
0.0883857	1	2	3	58
0.0883857	1	2	3	58
0.0883857	1	2	3	58
0.0883857	1	2	3	58
0.0883857	1	2	3	58
0.0883857	1	2	3	58
0.0883857	3	2	3	58
0.0883857	3	2	3	58
0.0883857	3	2	3	58
0.0883857	3	2	3	58
0.0883857	3	2	3	58
0.0883857	3	2	3	58
0.0883857	3	2	3	58
0.0883857	3	2	3	58
0.0883857	3	2	3	58
0.0893857	1	2	3	58
0.0893857	1	2	3	58
0.0893857	1	2	3	58
0.0893857	1	2	3	58
0.0893857	1	2	3	58
0.0893857	1	2	3	58
0.0893857	1	2	3	58
0.0893857	1	2	3	58
0.0893857	1	2	3	58
0.0893857	3	2	3	58
0.0893857	3	2	3	58
0.0893857	3	2	3	58
0.0893857	3	2	3	58
0.0893857	3	2	3	58
0.0893857	3	2	3	58
0.0893857	3	2	3	58
0.0893857	3	2	3	58
0.0893857	3	2	3	58
0.0903857	1	2	3	58
0.0903857	1	2	3	58
0.0903857	1	2	3	58
0.0903857	1	2	3	58
0.0903857	1	2	3	58
0.0903857	1	2	3	58
0.0903857	1	2	3	58
0.0903857	1	2	3	58
0.0903857	1	2	3	58
0.0903857	3	2	3	58
0.0903857	3	2	3	58
