time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.761386	1	1	3	1032	0.00238571
0.761386	3	1	3	1032	0.00238571
0.762386	1	1	3	1032	0.00238571
0.762386	3	1	3	1032	0.00238571
0.763386	1	1	3	1032	0.00238571
0.763386	3	1	3	1032	0.00238571
0.764386	1	1	3	1032	0.00238571
0.764386	3	1	3	1032	0.00238571
0.765386	1	1	3	1032	0.00238571
0.765386	3	1	3	1032	0.00238571
0.766386	1	1	3	1032	0.00238571
0.766386	3	1	3	1032	0.00238571
0.767386	1	1	3	1032	0.00238571
0.767386	3	1	3	1032	0.00238571
0.768386	1	1	3	1032	0.00238571
0.768386	3	1	3	1032	0.00238571
0.769386	1	1	3	1032	0.00238571
0.769386	3	1	3	1032	0.00238571
0.770386	1	1	3	1032	0.00238571
0.770386	3	1	3	1032	0.00238571
0.771386	1	1	3	1032	0.00238571
0.771386	3	1	3	1032	0.00238571
0.772386	1	1	3	1032	0.00238571
0.772386	3	1	3	1032	0.00238571
0.773386	1	1	3	1032	0.00238571
0.773386	3	1	3	1032	0.00238571
0.774386	1	1	3	1032	0.00238571
0.774386	3	1	3	1032	0.00238571
0.775386	1	1	3	1032	0.00238571
0.775386	3	1	3	1032	0.00238571
0.776386	1	1	3	1032	0.00238571
0.776386	3	1	3	1032	0.00238571
0.777386	1	1	3	1032	0.00238571
0.777386	3	1	3	1032	0.00238571
0.778386	1	1	3	1032	0.00238571
0.778386	3	1	3	1032	0.00238571
0.779386	1	1	3	1032	0.00238571
0.779386	3	1	3	1032	0.00238571
0.780386	1	1	3	1032	0.00238571
0.780386	3	1	3	1032	0.00238571
0.781386	1	1	3	1032	0.00238571
0.781386	3	1	3	1032	0.00238571
0.782386	1	1	3	1032	0.00238571
0.782386	3	1	3	1032	0.00238571
0.783386	1	1	3	1032	0.00238571
0.783386	3	1	3	1032	0.00238571
0.784386	1	1	3	1032	0.00238571
0.784386	3	1	3	1032	0.00238571
0.785386	1	1	3	1032	0.00238571
0.785386	3	1	3	1032	0.00238571
0.786386	1	1	3	1032	0.00238571
0.786386	3	1	3	1032	0.00238571
0.787386	1	1	3	1032	0.00238571
0.787386	3	1	3	1032	0.00238571
0.788386	1	1	3	1032	0.00238571
0.788386	3	1	3	1032	0.00238571
0.789386	1	1	3	1032	0.00238571
0.789386	3	1	3	1032	0.00238571
0.790386	1	1	3	1032	0.00238571
0.790386	3	1	3	1032	0.00238571
0.791386	1	1	3	1032	0.00238571
0.791386	3	1	3	1032	0.00238571
0.792386	1	1	3	1032	0.00238571
0.792386	3	1	3	1032	0.00238571
0.793386	1	1	3	1032	0.00238571
0.793386	3	1	3	1032	0.00238571
0.794386	1	1	3	1032	0.00238571
0.794386	3	1	3	1032	0.00238571
0.795386	1	1	3	1032	0.00238571
0.795386	3	1	3	1032	0.00238571
0.796386	1	1	3	1032	0.00238571
0.796386	3	1	3	1032	0.00238571
0.797386	1	1	3	1032	0.00238571
0.797386	3	1	3	1032	0.00238571
0.798386	1	1	3	1032	0.00238571
0.798386	3	1	3	1032	0.00238571
0.799386	1	1	3	1032	0.00238571
0.799386	3	1	3	1032	0.00238571
0.800386	1	1	3	1032	0.00238571
0.800386	3	1	3	1032	0.00238571
0.801386	1	1	3	1032	0.00238571
0.801386	3	1	3	1032	0.00238571
0.802386	1	1	3	1032	0.00238571
0.802386	3	1	3	1032	0.00238571
0.803386	1	1	3	1032	0.00238571
0.803386	3	1	3	1032	0.00238571
0.804386	1	1	3	1032	0.00238571
0.804386	3	1	3	1032	0.00238571
0.805386	1	1	3	1032	0.00238571
0.805386	3	1	3	1032	0.00238571
0.806386	1	1	3	1032	0.00238571
0.806386	3	1	3	1032	0.00238571
0.807386	1	1	3	1032	0.00238571
0.807386	3	1	3	1032	0.00238571
0.808386	1	1	3	1032	0.00238571
0.808386	3	1	3	1032	0.00238571
0.809386	1	1	3	1032	0.00238571
0.809386	3	1	3	1032	0.00238571
0.810386	1	1	3	1032	0.00238571
0.810386	3	1	3	1032	0.00238571
0.811386	1	1	3	1032	0.00238571
0.811386	3	1	3	1032	0.00238571
0.812386	1	1	3	1032	0.00238571
0.812386	3	1	3	1032	0.00238571
0.813814	1	2	3	98	0.00281428
0.813814	3	2	3	98	0.00281428
0.814029	1	1	3	1032	0.00302856
0.814029	3	1	3	1032	0.00302856
0.814814	1	2	3	98	0.00281428
0.814814	3	2	3	98	0.00281428
0.815029	1	1	3	1032	0.00302856
0.815029	3	1	3	1032	0.00302856
0.815814	1	2	3	98	0.00281428
0.815814	3	2	3	98	0.00281428
0.816029	1	1	3	1032	0.00302856
0.816029	3	1	3	1032	0.00302856
0.816814	1	2	3	98	0.00281428
0.816814	3	2	3	98	0.00281428
0.817029	1	1	3	1032	0.00302856
0.817029	3	1	3	1032	0.00302856
0.817743	3	2	3	87	0.00274285
0.817814	1	2	3	98	0.00281428
0.817957	3	1	3	1032	0.00295714
0.818029	1	1	3	1032	0.00302856
0.818814	1	2	3	98	0.00281428
0.818814	3	2	3	98	0.00281428
0.819029	1	1	3	1032	0.00302856
0.819029	3	1	3	1032	0.00302856
0.819814	1	2	3	3605	0.00281428
0.819814	3	2	3	3605	0.00281428
0.820029	1	1	3	1032	0.00302856
0.820029	3	1	3	1032	0.00302856
0.820814	1	2	3	3605	0.00281428
0.820814	3	2	3	3605	0.00281428
0.821029	1	1	3	1032	0.00302856
0.821029	3	1	3	1032	0.00302856
0.821814	1	2	3	3605	0.00281428
0.821814	3	2	3	3605	0.00281428
0.822029	1	1	3	1032	0.00302856
0.822029	3	1	3	1032	0.00302856
0.822814	1	2	3	3605	0.00281428
0.822814	3	2	3	3605	0.00281428
0.823029	1	1	3	1032	0.00302856
0.823029	3	1	3	1032	0.00302856
0.823814	1	2	3	3605	0.00281428
0.823814	3	2	3	3605	0.00281428
0.824029	1	1	3	1032	0.00302856
0.824029	3	1	3	1032	0.00302856
0.824814	1	2	3	3605	0.00281428
0.824814	3	2	3	3605	0.00281428
0.825029	1	1	3	1032	0.00302856
0.825029	3	1	3	1032	0.00302856
0.825814	1	2	3	3605	0.00281428
0.825814	3	2	3	3605	0.00281428
0.826029	1	1	3	1032	0.00302856
0.826029	3	1	3	1032	0.00302856
0.826743	1	2	3	3203	0.00274285
0.826814	3	2	3	3605	0.00281428
0.826957	1	1	3	1032	0.00295714
0.827029	3	1	3	1032	0.00302856
0.827814	1	2	3	3605	0.00281428
0.827814	3	2	3	3605	0.00281428
0.828029	1	1	3	1032	0.00302856
0.828029	3	1	3	1032	0.00302856
0.828814	1	2	3	3605	0.00281428
0.828814	3	2	3	3605	0.00281428
0.829029	1	1	3	1032	0.00302856
0.829029	3	1	3	1032	0.00302856
0.829814	1	2	3	3605	0.00281428
0.829814	3	2	3	3605	0.00281428
0.830029	1	1	3	1032	0.00302856
0.830029	3	1	3	1032	0.00302856
0.830814	1	2	3	3605	0.00281428
0.830814	3	2	3	3605	0.00281428
0.831029	1	1	3	1032	0.00302856
0.831029	3	1	3	1032	0.00302856
0.831814	1	2	3	3605	0.00281428
0.831814	3	2	3	3605	0.00281428
0.832029	1	1	3	1032	0.00302856
0.832029	3	1	3	1032	0.00302856
0.832814	1	2	3	3605	0.00281428
0.832814	3	2	3	3605	0.00281428
0.833029	1	1	3	1032	0.00302856
0.833029	3	1	3	1032	0.00302856
0.833814	1	2	3	3605	0.00281428
0.833814	3	2	3	3605	0.00281428
0.834029	1	1	3	1032	0.00302856
0.834029	3	1	3	1032	0.00302856
0.834814	1	2	3	3605	0.00281428
0.834814	3	2	3	3605	0.00281428
0.835029	1	1	3	1032	0.00302856
0.835029	3	1	3	1032	0.00302856
0.835814	1	2	3	3605	0.00281428
0.835814	3	2	3	3605	0.00281428
0.836029	1	1	3	1032	0.00302856
0.836029	3	1	3	1032	0.00302856
0.836814	1	2	3	3605	0.00281428
0.836814	3	2	3	3605	0.00281428
0.837029	1	1	3	1032	0.00302856
0.837029	3	1	3	1032	0.00302856
0.837814	1	2	3	3605	0.00281428
0.837814	3	2	3	3605	0.00281428
0.838029	1	1	3	1032	0.00302856
0.838029	3	1	3	1032	0.00302856
0.838814	1	2	3	3605	0.00281428
0.838814	3	2	3	3605	0.00281428
0.839029	1	1	3	1032	0.00302856
0.839029	3	1	3	1032	0.00302856
0.839814	1	2	3	3605	0.00281428
0.839814	3	2	3	3605	0.00281428
0.840029	1	1	3	1032	0.00302856
0.840029	3	1	3	1032	0.00302856
0.840814	1	2	3	3605	0.00281428
0.840814	3	2	3	3605	0.00281428
0.841029	1	1	3	1032	0.00302856
0.841029	3	1	3	1032	0.00302856
0.841814	1	2	3	3605	0.00281428
0.841814	3	2	3	3605	0.00281428
0.842029	1	1	3	1032	0.00302856
0.842029	3	1	3	1032	0.00302856
0.842814	1	2	3	3605	0.00281428
0.842814	3	2	3	3605	0.00281428
0.843029	1	1	3	1032	0.00302856
0.843029	3	1	3	1032	0.00302856
0.843814	1	2	3	3605	0.00281428
0.843814	3	2	3	3605	0.00281428
0.844029	1	1	3	1032	0.00302856
0.844029	3	1	3	1032	0.00302856
0.844814	1	2	3	3605	0.00281428
0.844814	3	2	3	3605	0.00281428
0.845029	1	1	3	1032	0.00302856
0.845029	3	1	3	1032	0.00302856
0.845814	1	2	3	3605	0.00281428
0.845814	3	2	3	3605	0.00281428
0.846029	1	1	3	1032	0.00302856
0.846029	3	1	3	1032	0.00302856
0.846814	1	2	3	3605	0.00281428
0.846814	3	2	3	3605	0.00281428
0.847029	1	1	3	1032	0.00302856
0.847029	3	1	3	1032	0.00302856
0.847814	1	2	3	3605	0.00281428
0.847814	3	2	3	3605	0.00281428
0.848029	1	1	3	1032	0.00302856
0.848029	3	1	3	1032	0.00302856
0.848814	1	2	3	3605	0.00281428
0.848814	3	2	3	3605	0.00281428
0.849029	1	1	3	1032	0.00302856
0.849029	3	1	3	1032	0.00302856
0.849814	1	2	3	3605	0.00281428
0.849814	3	2	3	3605	0.00281428
0.850029	1	1	3	1032	0.00302856
0.850029	3	1	3	1032	0.00302856
0.850814	1	2	3	3605	0.00281428
0.850814	3	2	3	3605	0.00281428
0.851029	1	1	3	1032	0.00302856
0.851029	3	1	3	1032	0.00302856
0.851814	1	2	3	3605	0.00281428
0.851814	3	2	3	3605	0.00281428
0.852029	1	1	3	1032	0.00302856
0.852029	3	1	3	1032	0.00302856
0.852814	1	2	3	3605	0.00281428
0.852814	3	2	3	3605	0.00281428
0.853029	1	1	3	1032	0.00302856
0.853029	3	1	3	1032	0.00302856
0.853814	1	2	3	3605	0.00281428
0.853814	3	2	3	3605	0.00281428
0.854029	1	1	3	1032	0.00302856
0.854029	3	1	3	1032	0.00302856
0.854814	1	2	3	3605	0.00281428
0.854814	3	2	3	3605	0.00281428
0.855029	1	1	3	1032	0.00302856
0.855029	3	1	3	1032	0.00302856
0.855814	1	2	3	3605	0.00281428
0.855814	3	2	3	3605	0.00281428
0.856029	1	1	3	1032	0.00302856
0.856029	3	1	3	1032	0.00302856
0.856814	1	2	3	3605	0.00281428
0.856814	3	2	3	3605	0.00281428
0.857029	1	1	3	1032	0.00302856
0.857029	3	1	3	1032	0.00302856
0.857814	1	2	3	3605	0.00281428
0.857814	3	2	3	3605	0.00281428
0.858029	1	1	3	1032	0.00302856
0.858029	3	1	3	1032	0.00302856
0.858814	1	2	3	3605	0.00281428
0.858814	3	2	3	3605	0.00281428
0.859029	1	1	3	1032	0.00302856
0.859029	3	1	3	1032	0.00302856
0.859814	1	2	3	3605	0.00281428
0.859814	3	2	3	3605	0.00281428
0.860029	1	1	3	1032	0.00302856
0.860029	3	1	3	1032	0.00302856
0.860814	1	2	3	3605	0.00281428
0.860814	3	2	3	3605	0.00281428
0.861029	1	1	3	1032	0.00302856
0.861029	3	1	3	1032	0.00302856
0.861743	3	2	3	3203	0.00274285
0.861814	1	2	3	3605	0.00281428
0.861957	3	1	3	1032	0.00295714
0.862029	1	1	3	1032	0.00302856
0.862814	1	2	3	3605	0.00281428
0.862814	3	2	3	3605	0.00281428
0.863029	1	1	3	1032	0.00302856
0.863029	3	1	3	1032	0.00302856
0.863814	1	2	3	3605	0.00281428
0.863814	3	2	3	3605	0.00281428
0.864029	1	1	3	1032	0.00302856
0.864029	3	1	3	1032	0.00302856
0.864814	1	2	3	3605	0.00281428
0.864814	3	2	3	3605	0.00281428
0.865029	1	1	3	1032	0.00302856
0.865029	3	1	3	1032	0.00302856
0.865814	1	2	3	3605	0.00281428
0.865814	3	2	3	3605	0.00281428
0.866029	1	1	3	1032	0.00302856
0.866029	3	1	3	1032	0.00302856
0.866814	1	2	3	3605	0.00281428
0.866814	3	2	3	3605	0.00281428
0.867029	1	1	3	1032	0.00302856
0.867029	3	1	3	1032	0.00302856
0.867814	1	2	3	3605	0.00281428
0.867814	3	2	3	3605	0.00281428
0.868029	1	1	3	1032	0.00302856
0.868029	3	1	3	1032	0.00302856
0.868814	1	2	3	3605	0.00281428
0.868814	3	2	3	3605	0.00281428
0.869029	1	1	3	1032	0.00302856
0.869029	3	1	3	1032	0.00302856
0.869814	1	2	3	3605	0.00281428
0.869814	3	2	3	3605	0.00281428
0.870029	1	1	3	1032	0.00302856
0.870029	3	1	3	1032	0.00302856
0.870814	1	2	3	3605	0.00281428
0.870814	3	2	3	3605	0.00281428
0.871029	1	1	3	1032	0.00302856
0.871029	3	1	3	1032	0.00302856
0.871814	1	2	3	3605	0.00281428
0.871814	3	2	3	3605	0.00281428
0.872029	1	1	3	1032	0.00302856
0.872029	3	1	3	1032	0.00302856
0.872814	1	2	3	3605	0.00281428
0.872814	3	2	3	3605	0.00281428
0.873029	1	1	3	1032	0.00302856
0.873029	3	1	3	1032	0.00302856
0.873814	1	2	3	3605	0.00281428
0.873814	3	2	3	3605	0.00281428
0.874029	1	1	3	1032	0.00302856
0.874029	3	1	3	1032	0.00302856
0.874743	1	2	3	3203	0.00274285
0.874814	3	2	3	3605	0.00281428
0.874957	1	1	3	1032	0.00295714
0.875029	3	1	3	1032	0.00302856
0.875814	1	2	3	3605	0.00281428
0.875814	3	2	3	3605	0.00281428
0.876029	1	1	3	1032	0.00302856
0.876029	3	1	3	1032	0.00302856
0.876814	1	2	3	3605	0.00281428
0.876814	3	2	3	3605	0.00281428
0.877029	1	1	3	1032	0.00302856
0.877029	3	1	3	1032	0.00302856
0.877814	1	2	3	3605	0.00281428
0.877814	3	2	3	3605	0.00281428
0.878029	1	1	3	1032	0.00302856
0.878029	3	1	3	1032	0.00302856
0.878814	1	2	3	3605	0.00281428
0.878814	3	2	3	3605	0.00281428
0.879029	1	1	3	1032	0.00302856
0.879029	3	1	3	1032	0.00302856
0.879814	1	2	3	3605	0.00281428
0.879814	3	2	3	3605	0.00281428
0.880029	1	1	3	1032	0.00302856
0.880029	3	1	3	1032	0.00302856
0.880814	1	2	3	3605	0.00281428
0.880814	3	2	3	3605	0.00281428
0.881029	1	1	3	1032	0.00302856
0.881029	3	1	3	1032	0.00302856
0.881814	1	2	3	3605	0.00281428
0.881814	3	2	3	3605	0.00281428
0.882029	1	1	3	1032	0.00302856
0.882029	3	1	3	1032	0.00302856
0.882814	1	2	3	3605	0.00281428
0.882814	3	2	3	3605	0.00281428
0.883029	1	1	3	1032	0.00302856
0.883029	3	1	3	1032	0.00302856
0.883814	1	2	3	3605	0.00281428
0.883814	3	2	3	3605	0.00281428
0.884029	1	1	3	1032	0.00302856
0.884029	3	1	3	1032	0.00302856
0.884814	1	2	3	3605	0.00281428
0.884814	3	2	3	3605	0.00281428
0.885029	1	1	3	1032	0.00302856
0.885029	3	1	3	1032	0.00302856
0.885814	1	2	3	3605	0.00281428
0.885814	3	2	3	3605	0.00281428
0.886029	1	1	3	1032	0.00302856
0.886029	3	1	3	1032	0.00302856
0.886814	1	2	3	3605	0.00281428
0.886814	3	2	3	3605	0.00281428
0.887029	1	1	3	1032	0.00302856
0.887029	3	1	3	1032	0.00302856
0.887814	1	2	3	3605	0.00281428
0.887814	3	2	3	3605	0.00281428
0.888029	1	1	3	1032	0.00302856
0.888029	3	1	3	1032	0.00302856
0.888814	1	2	3	3605	0.00281428
0.888814	3	2	3	3605	0.00281428
0.889029	1	1	3	1032	0.00302856
0.889029	3	1	3	1032	0.00302856
0.889814	1	2	3	3605	0.00281428
0.889814	3	2	3	3605	0.00281428
0.890029	1	1	3	1032	0.00302856
0.890029	3	1	3	1032	0.00302856
0.890814	1	2	3	3605	0.00281428
0.890814	3	2	3	3605	0.00281428
0.891029	1	1	3	1032	0.00302856
0.891029	3	1	3	1032	0.00302856
0.891814	1	2	3	3605	0.00281428
0.891814	3	2	3	3605	0.00281428
0.892029	1	1	3	1032	0.00302856
0.892029	3	1	3	1032	0.00302856
0.892814	1	2	3	3605	0.00281428
0.892814	3	2	3	3605	0.00281428
0.893029	1	1	3	1032	0.00302856
0.893029	3	1	3	1032	0.00302856
0.893814	1	2	3	3605	0.00281428
0.893814	3	2	3	3605	0.00281428
0.894029	1	1	3	1032	0.00302856
0.894029	3	1	3	1032	0.00302856
0.894814	1	2	3	3605	0.00281428
0.894814	3	2	3	3605	0.00281428
0.895029	1	1	3	1032	0.00302856
0.895029	3	1	3	1032	0.00302856
0.895814	1	2	3	3605	0.00281428
0.895814	3	2	3	3605	0.00281428
0.896029	1	1	3	1032	0.00302856
0.896029	3	1	3	1032	0.00302856
0.896814	1	2	3	3605	0.00281428
0.896814	3	2	3	3605	0.00281428
0.897029	1	1	3	1032	0.00302856
0.897029	3	1	3	1032	0.00302856
0.897743	3	2	3	3203	0.00274285
0.897814	1	2	3	3605	0.00281428
0.897957	3	1	3	1032	0.00295714
0.898029	1	1	3	1032	0.00302856
0.898814	1	2	3	3605	0.00281428
0.898814	3	2	3	3605	0.00281428
0.899029	1	1	3	1032	0.00302856
0.899029	3	1	3	1032	0.00302856
0.899814	1	2	3	3605	0.00281428
0.899814	3	2	3	3605	0.00281428
0.900029	1	1	3	1032	0.00302856
0.900029	3	1	3	1032	0.00302856
0.900814	1	2	3	3605	0.00281428
0.900814	3	2	3	3605	0.00281428
0.901029	1	1	3	1032	0.00302856
0.901029	3	1	3	1032	0.00302856
0.901814	1	2	3	3605	0.00281428
0.901814	3	2	3	3605	0.00281428
0.902029	1	1	3	1032	0.00302856
0.902029	3	1	3	1032	0.00302856
0.902814	1	2	3	3605	0.00281428
0.902814	3	2	3	3605	0.00281428
0.903029	1	1	3	1032	0.00302856
0.903029	3	1	3	1032	0.00302856
0.903814	1	2	3	3605	0.00281428
0.903814	3	2	3	3605	0.00281428
0.904029	1	1	3	1032	0.00302856
0.904029	3	1	3	1032	0.00302856
0.904814	1	2	3	3605	0.00281428
0.904814	3	2	3	3605	0.00281428
0.905029	1	1	3	1032	0.00302856
0.905029	3	1	3	1032	0.00302856
0.905814	1	2	3	3605	0.00281428
0.905814	3	2	3	3605	0.00281428
0.906029	1	1	3	1032	0.00302856
0.906029	3	1	3	1032	0.00302856
0.906743	1	2	3	3203	0.00274285
0.906814	3	2	3	3605	0.00281428
0.906957	1	1	3	1032	0.00295714
0.907029	3	1	3	1032	0.00302856
0.907814	1	2	3	3605	0.00281428
0.907814	3	2	3	3605	0.00281428
0.908029	1	1	3	1032	0.00302856
0.908029	3	1	3	1032	0.00302856
0.908814	1	2	3	3605	0.00281428
0.908814	3	2	3	3605	0.00281428
0.909029	1	1	3	1032	0.00302856
0.909029	3	1	3	1032	0.00302856
0.909814	1	2	3	3605	0.00281428
0.909814	3	2	3	3605	0.00281428
0.910029	1	1	3	1032	0.00302856
0.910029	3	1	3	1032	0.00302856
0.910814	1	2	3	3605	0.00281428
0.910814	3	2	3	3605	0.00281428
0.911029	1	1	3	1032	0.00302856
0.911029	3	1	3	1032	0.00302856
0.911814	1	2	3	3605	0.00281428
0.911814	3	2	3	3605	0.00281428
0.912029	1	1	3	1032	0.00302856
0.912029	3	1	3	1032	0.00302856
0.912814	1	2	3	3605	0.00281428
0.912814	3	2	3	3605	0.00281428
0.913029	1	1	3	1032	0.00302856
0.913029	3	1	3	1032	0.00302856
0.913814	1	2	3	3605	0.00281428
0.913814	3	2	3	3605	0.00281428
0.914029	1	1	3	1032	0.00302856
0.914029	3	1	3	1032	0.00302856
0.914814	1	2	3	3605	0.00281428
0.914814	3	2	3	3605	0.00281428
0.915029	1	1	3	1032	0.00302856
0.915029	3	1	3	1032	0.00302856
0.915814	1	2	3	3605	0.00281428
0.915814	3	2	3	3605	0.00281428
0.916029	1	1	3	1032	0.00302856
0.916029	3	1	3	1032	0.00302856
0.916814	1	2	3	3605	0.00281428
0.916814	3	2	3	3605	0.00281428
0.917029	1	1	3	1032	0.00302856
0.917029	3	1	3	1032	0.00302856
0.917814	1	2	3	3605	0.00281428
0.917814	3	2	3	3605	0.00281428
0.918029	1	1	3	1032	0.00302856
0.918029	3	1	3	1032	0.00302856
0.918814	1	2	3	3605	0.00281428
0.918814	3	2	3	3605	0.00281428
0.919029	1	1	3	1032	0.00302856
0.919029	3	1	3	1032	0.00302856
0.919814	1	2	3	3605	0.00281428
0.919814	3	2	3	3605	0.00281428
0.920029	1	1	3	1032	0.00302856
0.920029	3	1	3	1032	0.00302856
0.920814	1	2	3	3605	0.00281428
0.920814	3	2	3	3605	0.00281428
0.921029	1	1	3	1032	0.00302856
0.921029	3	1	3	1032	0.00302856
0.921814	1	2	3	3605	0.00281428
0.921814	3	2	3	3605	0.00281428
0.922029	1	1	3	1032	0.00302856
0.922029	3	1	3	1032	0.00302856
0.922814	1	2	3	3605	0.00281428
0.922814	3	2	3	3605	0.00281428
0.923029	1	1	3	1032	0.00302856
0.923029	3	1	3	1032	0.00302856
0.923814	1	2	3	3605	0.00281428
0.923814	3	2	3	3605	0.00281428
0.924029	1	1	3	1032	0.00302856
0.924029	3	1	3	1032	0.00302856
0.924814	1	2	3	3605	0.00281428
0.924814	3	2	3	3605	0.00281428
0.925029	1	1	3	1032	0.00302856
0.925029	3	1	3	1032	0.00302856
0.925814	1	2	3	3605	0.00281428
0.925814	3	2	3	3605	0.00281428
0.926029	1	1	3	1032	0.00302856
0.926029	3	1	3	1032	0.00302856
0.926814	1	2	3	3605	0.00281428
0.926814	3	2	3	3605	0.00281428
0.927029	1	1	3	1032	0.00302856
0.927029	3	1	3	1032	0.00302856
0.927814	1	2	3	3605	0.00281428
0.927814	3	2	3	3605	0.00281428
0.928029	1	1	3	1032	0.00302856
0.928029	3	1	3	1032	0.00302856
0.928814	1	2	3	3605	0.00281428
0.928814	3	2	3	3605	0.00281428
0.929029	1	1	3	1032	0.00302856
0.929029	3	1	3	1032	0.00302856
0.929814	1	2	3	3605	0.00281428
0.929814	3	2	3	3605	0.00281428
0.930029	1	1	3	1032	0.00302856
0.930029	3	1	3	1032	0.00302856
0.930814	1	2	3	3605	0.00281428
0.930814	3	2	3	3605	0.00281428
0.931029	1	1	3	1032	0.00302856
0.931029	3	1	3	1032	0.00302856
0.931814	1	2	3	3605	0.00281428
0.931814	3	2	3	3605	0.00281428
0.932029	1	1	3	1032	0.00302856
0.932029	3	1	3	1032	0.00302856
0.932814	1	2	3	3605	0.00281428
0.932814	3	2	3	3605	0.00281428
0.933029	1	1	3	1032	0.00302856
0.933029	3	1	3	1032	0.00302856
0.933814	1	2	3	3605	0.00281428
0.933814	3	2	3	3605	0.00281428
0.934029	1	1	3	1032	0.00302856
0.934029	3	1	3	1032	0.00302856
0.934814	1	2	3	3605	0.00281428
0.934814	3	2	3	3605	0.00281428
0.935029	1	1	3	1032	0.00302856
0.935029	3	1	3	1032	0.00302856
0.935814	1	2	3	3605	0.00281428
0.935814	3	2	3	3605	0.00281428
0.936029	1	1	3	1032	0.00302856
0.936029	3	1	3	1032	0.00302856
0.936814	1	2	3	3605	0.00281428
0.936814	3	2	3	3605	0.00281428
0.937029	1	1	3	1032	0.00302856
0.937029	3	1	3	1032	0.00302856
0.937814	1	2	3	3605	0.00281428
0.937814	3	2	3	3605	0.00281428
0.938029	1	1	3	1032	0.00302856
0.938029	3	1	3	1032	0.00302856
0.938814	1	2	3	3605	0.00281428
0.938814	3	2	3	3605	0.00281428
0.939029	1	1	3	1032	0.00302856
0.939029	3	1	3	1032	0.00302856
0.939814	1	2	3	3605	0.00281428
0.939814	3	2	3	3605	0.00281428
0.940029	1	1	3	1032	0.00302856
0.940029	3	1	3	1032	0.00302856
0.940814	1	2	3	3605	0.00281428
0.940814	3	2	3	3605	0.00281428
0.941029	1	1	3	1032	0.00302856
0.941029	3	1	3	1032	0.00302856
0.941743	3	2	3	3203	0.00274285
0.941814	1	2	3	3605	0.00281428
0.941957	3	1	3	1032	0.00295714
0.942029	1	1	3	1032	0.00302856
0.942814	1	2	3	3605	0.00281428
0.942814	3	2	3	3605	0.00281428
0.943029	1	1	3	1032	0.00302856
0.943029	3	1	3	1032	0.00302856
0.943814	1	2	3	3605	0.00281428
0.943814	3	2	3	3605	0.00281428
0.944029	1	1	3	1032	0.00302856
0.944029	3	1	3	1032	0.00302856
0.944814	1	2	3	3605	0.00281428
0.944814	3	2	3	3605	0.00281428
0.945029	1	1	3	1032	0.00302856
0.945029	3	1	3	1032	0.00302856
0.945814	1	2	3	3605	0.00281428
0.945814	3	2	3	3605	0.00281428
0.946029	1	1	3	1032	0.00302856
0.946029	3	1	3	1032	0.00302856
0.946814	1	2	3	3605	0.00281428
0.946814	3	2	3	3605	0.00281428
0.947029	1	1	3	1032	0.00302856
0.947029	3	1	3	1032	0.00302856
0.947814	1	2	3	3605	0.00281428
0.947814	3	2	3	3605	0.00281428
0.948029	1	1	3	1032	0.00302856
0.948029	3	1	3	1032	0.00302856
0.948814	1	2	3	3605	0.00281428
0.948814	3	2	3	3605	0.00281428
0.949029	1	1	3	1032	0.00302856
0.949029	3	1	3	1032	0.00302856
0.949814	1	2	3	3605	0.00281428
0.949814	3	2	3	3605	0.00281428
0.950029	1	1	3	1032	0.00302856
0.950029	3	1	3	1032	0.00302856
0.950814	1	2	3	3605	0.00281428
0.950814	3	2	3	3605	0.00281428
0.951029	1	1	3	1032	0.00302856
0.951029	3	1	3	1032	0.00302856
0.951814	1	2	3	3605	0.00281428
0.951814	3	2	3	3605	0.00281428
0.952029	1	1	3	1032	0.00302856
0.952029	3	1	3	1032	0.00302856
0.952814	1	2	3	3605	0.00281428
0.952814	3	2	3	3605	0.00281428
0.953029	1	1	3	1032	0.00302856
0.953029	3	1	3	1032	0.00302856
0.953814	1	2	3	3605	0.00281428
0.953814	3	2	3	3605	0.00281428
0.954029	1	1	3	1032	0.00302856
0.954029	3	1	3	1032	0.00302856
0.954743	1	2	3	3203	0.00274285
0.954814	3	2	3	3605	0.00281428
0.954957	1	1	3	1032	0.00295714
0.955029	3	1	3	1032	0.00302856
0.955814	1	2	3	3605	0.00281428
0.955814	3	2	3	3605	0.00281428
0.956029	1	1	3	1032	0.00302856
0.956029	3	1	3	1032	0.00302856
0.956814	1	2	3	3605	0.00281428
0.956814	3	2	3	3605	0.00281428
0.957029	1	1	3	1032	0.00302856
0.957029	3	1	3	1032	0.00302856
0.957814	1	2	3	3605	0.00281428
0.957814	3	2	3	3605	0.00281428
0.958029	1	1	3	1032	0.00302856
0.958029	3	1	3	1032	0.00302856
0.958814	1	2	3	3605	0.00281428
0.958814	3	2	3	3605	0.00281428
0.959029	1	1	3	1032	0.00302856
0.959029	3	1	3	1032	0.00302856
0.959814	1	2	3	3605	0.00281428
0.959814	3	2	3	3605	0.00281428
0.960029	1	1	3	1032	0.00302856
0.960029	3	1	3	1032	0.00302856
0.960814	1	2	3	3605	0.00281428
0.960814	3	2	3	3605	0.00281428
0.961029	1	1	3	1032	0.00302856
0.961029	3	1	3	1032	0.00302856
0.961814	1	2	3	3605	0.00281428
0.961814	3	2	3	3605	0.00281428
0.962029	1	1	3	1032	0.00302856
