time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.118029	1	2	3	58	0.00564285
0.118029	1	2	3	58	0.00564285
0.118029	1	2	3	58	0.00564285
0.118029	1	2	3	58	0.00564285
0.118029	1	2	3	58	0.00564285
0.118029	1	2	3	58	0.00564285
0.118029	1	2	3	58	0.00564285
0.118029	1	2	3	58	0.00464285
0.118029	1	2	3	58	0.00464285
0.118029	1	2	3	58	0.00464285
0.118029	1	2	3	58	0.00464285
0.118029	1	2	3	58	0.00464285
0.118029	1	2	3	58	0.00464285
0.118029	1	2	3	58	0.00464285
0.118029	1	2	3	58	0.00464285
0.118029	1	2	3	58	0.00464285
0.118029	1	2	3	58	0.00364285
0.118029	1	2	3	58	0.00364285
0.118029	1	2	3	58	0.00364285
0.118029	1	2	3	58	0.00364285
0.118029	1	2	3	58	0.00364285
0.118029	1	2	3	58	0.00364285
0.118029	1	2	3	58	0.00364285
0.118029	1	2	3	58	0.00364285
0.118029	1	2	3	58	0.00364285
0.123029	3	2	3	58	0.00864285
0.123029	3	2	3	58	0.00864285
0.123029	3	2	3	58	0.00864285
0.123029	3	2	3	58	0.00864285
0.123029	3	2	3	58	0.00864285
0.123029	3	2	3	58	0.00864285
0.123029	3	2	3	58	0.00864285
0.123029	3	2	3	58	0.00864285
0.123029	3	2	3	58	0.00864285
0.123029	3	2	3	58	0.00764285
0.123029	3	2	3	58	0.00764285
0.123029	3	2	3	58	0.00764285
0.123029	3	2	3	58	0.00764285
0.123029	3	2	3	58	0.00764285
0.123029	3	2	3	58	0.00764285
0.123029	3	2	3	58	0.00764285
0.123029	3	2	3	58	0.00764285
0.123029	3	2	3	58	0.00764285
0.123029	3	2	3	58	0.00664285
0.123029	3	2	3	58	0.00664285
0.123029	3	2	3	58	0.00664285
0.123029	3	2	3	58	0.00664285
0.123029	3	2	3	58	0.00664285
0.123029	3	2	3	58	0.00664285
0.123029	3	2	3	58	0.00664285
0.123029	3	2	3	58	0.00664285
0.123029	3	2	3	58	0.00664285
0.123029	3	2	3	58	0.00564285
0.123029	3	2	3	58	0.00564285
0.123029	3	2	3	58	0.00564285
0.123029	3	2	3	58	0.00564285
0.123029	3	2	3	58	0.00564285
0.123029	3	2	3	58	0.00564285
0.123029	3	2	3	58	0.00564285
0.123029	3	2	3	58	0.00564285
0.123029	3	2	3	58	0.00564285
0.123029	3	2	3	58	0.00464285
0.123029	3	2	3	58	0.00464285
0.123029	3	2	3	58	0.00464285
0.123029	3	2	3	58	0.00464285
0.123029	3	2	3	58	0.00464285
0.123029	3	2	3	58	0.00464285
0.123029	3	2	3	58	0.00464285
0.123029	3	2	3	58	0.00464285
0.123029	3	2	3	58	0.00464285
0.123029	3	2	3	58	0.00364285
0.123029	3	2	3	58	0.00364285
0.123029	3	2	3	58	0.00364285
0.123029	3	2	3	58	0.00364285
0.123029	3	2	3	58	0.00364285
0.123029	3	2	3	58	0.00364285
0.123029	3	2	3	58	0.00364285
0.123029	3	2	3	58	0.00364285
0.123029	3	2	3	58	0.00364285
0.124029	1	2	3	58	0.00864285
0.124029	1	2	3	58	0.00864285
0.124029	1	2	3	58	0.00864285
0.124029	1	2	3	58	0.00864285
0.124029	1	2	3	58	0.00864285
0.124029	1	2	3	58	0.00864285
0.124029	1	2	3	58	0.00864285
0.124029	1	2	3	58	0.00864285
0.124029	1	2	3	58	0.00864285
0.124029	1	2	3	58	0.00764285
0.124029	1	2	3	58	0.00764285
0.124029	1	2	3	58	0.00764285
0.124029	1	2	3	58	0.00764285
0.124029	1	2	3	58	0.00764285
0.124029	1	2	3	58	0.00764285
0.124029	1	2	3	58	0.00764285
0.124029	1	2	3	58	0.00764285
0.124029	1	2	3	58	0.00764285
0.124029	1	2	3	58	0.00664285
0.124029	1	2	3	58	0.00664285
0.124029	1	2	3	58	0.00664285
0.124029	1	2	3	58	0.00664285
0.124029	1	2	3	58	0.00664285
0.124029	1	2	3	58	0.00664285
0.124029	1	2	3	58	0.00664285
0.124029	1	2	3	58	0.00664285
0.124029	1	2	3	58	0.00664285
0.124029	1	2	3	58	0.00564285
0.124029	1	2	3	58	0.00564285
0.124029	1	2	3	58	0.00564285
0.124029	1	2	3	58	0.00564285
0.124029	1	2	3	58	0.00564285
0.124029	1	2	3	58	0.00564285
0.124029	1	2	3	58	0.00564285
0.124029	1	2	3	58	0.00564285
0.124029	1	2	3	58	0.00564285
0.124029	1	2	3	58	0.00464285
0.124029	1	2	3	58	0.00464285
0.124029	1	2	3	58	0.00464285
0.124029	1	2	3	58	0.00464285
0.124029	1	2	3	58	0.00464285
0.124029	1	2	3	58	0.00464285
0.124029	1	2	3	58	0.00464285
0.124029	1	2	3	58	0.00464285
0.124029	1	2	3	58	0.00464285
0.124029	1	2	3	58	0.00364285
0.124029	1	2	3	58	0.00364285
0.124029	1	2	3	58	0.00364285
0.124029	1	2	3	58	0.00364285
0.124029	1	2	3	58	0.00364285
0.124029	1	2	3	58	0.00364285
0.124029	1	2	3	58	0.00364285
0.124029	1	2	3	58	0.00364285
0.124029	1	2	3	58	0.00364285
0.129029	3	2	3	58	0.00864285
0.129029	3	2	3	58	0.00864285
0.129029	3	2	3	58	0.00864285
0.129029	3	2	3	58	0.00864285
0.129029	3	2	3	58	0.00864285
0.129029	3	2	3	58	0.00864285
0.129029	3	2	3	58	0.00864285
0.129029	3	2	3	58	0.00864285
0.129029	3	2	3	58	0.00864285
0.129029	3	2	3	58	0.00764285
0.129029	3	2	3	58	0.00764285
0.129029	3	2	3	58	0.00764285
0.129029	3	2	3	58	0.00764285
0.129029	3	2	3	58	0.00764285
0.129029	3	2	3	58	0.00764285
0.129029	3	2	3	58	0.00764285
0.129029	3	2	3	58	0.00764285
0.129029	3	2	3	58	0.00764285
0.129029	3	2	3	58	0.00664285
0.129029	3	2	3	58	0.00664285
0.129029	3	2	3	58	0.00664285
0.129029	3	2	3	58	0.00664285
0.129029	3	2	3	58	0.00664285
0.129029	3	2	3	58	0.00664285
0.129029	3	2	3	58	0.00664285
0.129029	3	2	3	58	0.00664285
0.129029	3	2	3	58	0.00664285
0.129029	3	2	3	58	0.00564285
0.129029	3	2	3	58	0.00564285
0.129029	3	2	3	58	0.00564285
0.129029	3	2	3	58	0.00564285
0.129029	3	2	3	58	0.00564285
0.129029	3	2	3	58	0.00564285
0.129029	3	2	3	58	0.00564285
0.129029	3	2	3	58	0.00564285
0.129029	3	2	3	58	0.00564285
0.129029	3	2	3	58	0.00464285
0.129029	3	2	3	58	0.00464285
0.129029	3	2	3	58	0.00464285
0.129029	3	2	3	58	0.00464285
0.129029	3	2	3	58	0.00464285
0.129029	3	2	3	58	0.00464285
0.129029	3	2	3	58	0.00464285
0.129029	3	2	3	58	0.00464285
0.129029	3	2	3	58	0.00464285
0.129029	3	2	3	58	0.00364285
0.129029	3	2	3	58	0.00364285
0.129029	3	2	3	58	0.00364285
0.129029	3	2	3	58	0.00364285
0.129029	3	2	3	58	0.00364285
0.129029	3	2	3	58	0.00364285
0.129029	3	2	3	58	0.00364285
0.129029	3	2	3	58	0.00364285
0.129029	3	2	3	58	0.00364285
0.130029	1	2	3	58	0.00864285
0.130029	1	2	3	58	0.00864285
0.130029	1	2	3	58	0.00864285
0.130029	1	2	3	58	0.00864285
0.130029	1	2	3	58	0.00864285
0.130029	1	2	3	58	0.00864285
0.130029	1	2	3	58	0.00864285
0.130029	1	2	3	58	0.00864285
0.130029	1	2	3	58	0.00864285
0.130029	1	2	3	58	0.00764285
0.130029	1	2	3	58	0.00764285
0.130029	1	2	3	58	0.00764285
0.130029	1	2	3	58	0.00764285
0.130029	1	2	3	58	0.00764285
0.130029	1	2	3	58	0.00764285
0.130029	1	2	3	58	0.00764285
0.130029	1	2	3	58	0.00764285
0.130029	1	2	3	58	0.00764285
0.130029	1	2	3	58	0.00664285
0.130029	1	2	3	58	0.00664285
0.130029	1	2	3	58	0.00664285
0.130029	1	2	3	58	0.00664285
0.130029	1	2	3	58	0.00664285
0.130029	1	2	3	58	0.00664285
0.130029	1	2	3	58	0.00664285
0.130029	1	2	3	58	0.00664285
0.130029	1	2	3	58	0.00664285
0.130029	1	2	3	58	0.00564285
0.130029	1	2	3	58	0.00564285
0.130029	1	2	3	58	0.00564285
0.130029	1	2	3	58	0.00564285
0.130029	1	2	3	58	0.00564285
0.130029	1	2	3	58	0.00564285
0.130029	1	2	3	58	0.00564285
0.130029	1	2	3	58	0.00564285
0.130029	1	2	3	58	0.00564285
0.130029	1	2	3	58	0.00464285
0.130029	1	2	3	58	0.00464285
0.130029	1	2	3	58	0.00464285
0.130029	1	2	3	58	0.00464285
0.130029	1	2	3	58	0.00464285
0.130029	1	2	3	58	0.00464285
0.130029	1	2	3	58	0.00464285
0.130029	1	2	3	58	0.00464285
0.130029	1	2	3	58	0.00464285
0.130029	1	2	3	58	0.00364285
0.130029	1	2	3	58	0.00364285
0.130029	1	2	3	58	0.00364285
0.130029	1	2	3	58	0.00364285
0.130029	1	2	3	58	0.00364285
0.130029	1	2	3	58	0.00364285
0.130029	1	2	3	58	0.00364285
0.130029	1	2	3	58	0.00364285
0.130029	1	2	3	58	0.00364285
0.135029	3	2	3	58	0.00864285
0.135029	3	2	3	58	0.00864285
0.135029	3	2	3	58	0.00864285
0.135029	3	2	3	58	0.00864285
0.135029	3	2	3	58	0.00864285
0.135029	3	2	3	58	0.00864285
0.135029	3	2	3	58	0.00864285
0.135029	3	2	3	58	0.00864285
0.135029	3	2	3	58	0.00864285
0.135029	3	2	3	58	0.00764285
0.135029	3	2	3	58	0.00764285
0.135029	3	2	3	58	0.00764285
0.135029	3	2	3	58	0.00764285
0.135029	3	2	3	58	0.00764285
0.135029	3	2	3	58	0.00764285
0.135029	3	2	3	58	0.00764285
0.135029	3	2	3	58	0.00764285
0.135029	3	2	3	58	0.00764285
0.135029	3	2	3	58	0.00664285
0.135029	3	2	3	58	0.00664285
0.135029	3	2	3	58	0.00664285
0.135029	3	2	3	58	0.00664285
0.135029	3	2	3	58	0.00664285
0.135029	3	2	3	58	0.00664285
0.135029	3	2	3	58	0.00664285
0.135029	3	2	3	58	0.00664285
0.135029	3	2	3	58	0.00664285
0.135029	3	2	3	58	0.00564285
0.135029	3	2	3	58	0.00564285
0.135029	3	2	3	58	0.00564285
0.135029	3	2	3	58	0.00564285
0.135029	3	2	3	58	0.00564285
0.135029	3	2	3	58	0.00564285
0.135029	3	2	3	58	0.00564285
0.135029	3	2	3	58	0.00564285
0.135029	3	2	3	58	0.00564285
0.135029	3	2	3	58	0.00464285
0.135029	3	2	3	58	0.00464285
0.135029	3	2	3	58	0.00464285
0.135029	3	2	3	58	0.00464285
0.135029	3	2	3	58	0.00464285
0.135029	3	2	3	58	0.00464285
0.135029	3	2	3	58	0.00464285
0.135029	3	2	3	58	0.00464285
0.135029	3	2	3	58	0.00464285
0.135029	3	2	3	58	0.00364285
0.135029	3	2	3	58	0.00364285
0.135029	3	2	3	58	0.00364285
0.135029	3	2	3	58	0.00364285
0.135029	3	2	3	58	0.00364285
0.135029	3	2	3	58	0.00364285
0.135029	3	2	3	58	0.00364285
0.135029	3	2	3	58	0.00364285
0.135029	3	2	3	58	0.00364285
0.136029	1	2	3	58	0.00864285
0.136029	1	2	3	58	0.00864285
0.136029	1	2	3	58	0.00864285
0.136029	1	2	3	58	0.00864285
0.136029	1	2	3	58	0.00864285
0.136029	1	2	3	58	0.00864285
0.136029	1	2	3	58	0.00864285
0.136029	1	2	3	58	0.00864285
0.136029	1	2	3	58	0.00864285
0.136029	1	2	3	58	0.00764285
0.136029	1	2	3	58	0.00764285
0.136029	1	2	3	58	0.00764285
0.136029	1	2	3	58	0.00764285
0.136029	1	2	3	58	0.00764285
0.136029	1	2	3	58	0.00764285
0.136029	1	2	3	58	0.00764285
0.136029	1	2	3	58	0.00764285
0.136029	1	2	3	58	0.00764285
0.136029	1	2	3	58	0.00664285
0.136029	1	2	3	58	0.00664285
0.136029	1	2	3	58	0.00664285
0.136029	1	2	3	58	0.00664285
0.136029	1	2	3	58	0.00664285
0.136029	1	2	3	58	0.00664285
0.136029	1	2	3	58	0.00664285
0.136029	1	2	3	58	0.00664285
0.136029	1	2	3	58	0.00664285
0.136029	1	2	3	58	0.00564285
0.136029	1	2	3	58	0.00564285
0.136029	1	2	3	58	0.00564285
0.136029	1	2	3	58	0.00564285
0.136029	1	2	3	58	0.00564285
0.136029	1	2	3	58	0.00564285
0.136029	1	2	3	58	0.00564285
0.136029	1	2	3	58	0.00564285
0.136029	1	2	3	58	0.00564285
0.136029	1	2	3	58	0.00464285
0.136029	1	2	3	58	0.00464285
0.136029	1	2	3	58	0.00464285
0.136029	1	2	3	58	0.00464285
0.136029	1	2	3	58	0.00464285
0.136029	1	2	3	58	0.00464285
0.136029	1	2	3	58	0.00464285
0.136029	1	2	3	58	0.00464285
0.136029	1	2	3	58	0.00464285
0.136029	1	2	3	58	0.00364285
0.136029	1	2	3	58	0.00364285
0.136029	1	2	3	58	0.00364285
0.136029	1	2	3	58	0.00364285
0.136029	1	2	3	58	0.00364285
0.136029	1	2	3	58	0.00364285
0.136029	1	2	3	58	0.00364285
0.136029	1	2	3	58	0.00364285
0.136029	1	2	3	58	0.00364285
0.141029	3	2	3	58	0.00864285
0.141029	3	2	3	58	0.00864285
0.141029	3	2	3	58	0.00864285
0.141029	3	2	3	58	0.00864285
0.141029	3	2	3	58	0.00864285
0.141029	3	2	3	58	0.00864285
0.141029	3	2	3	58	0.00864285
0.141029	3	2	3	58	0.00864285
0.141029	3	2	3	58	0.00864285
0.141029	3	2	3	58	0.00764285
0.141029	3	2	3	58	0.00764285
0.141029	3	2	3	58	0.00764285
0.141029	3	2	3	58	0.00764285
0.141029	3	2	3	58	0.00764285
0.141029	3	2	3	58	0.00764285
0.141029	3	2	3	58	0.00764285
0.141029	3	2	3	58	0.00764285
0.141029	3	2	3	58	0.00764285
0.141029	3	2	3	58	0.00664285
0.141029	3	2	3	58	0.00664285
0.141029	3	2	3	58	0.00664285
0.141029	3	2	3	58	0.00664285
0.141029	3	2	3	58	0.00664285
0.141029	3	2	3	58	0.00664285
0.141029	3	2	3	58	0.00664285
0.141029	3	2	3	58	0.00664285
0.141029	3	2	3	58	0.00664285
0.141029	3	2	3	58	0.00564285
0.141029	3	2	3	58	0.00564285
0.141029	3	2	3	58	0.00564285
0.141029	3	2	3	58	0.00564285
0.141029	3	2	3	58	0.00564285
0.141029	3	2	3	58	0.00564285
0.141029	3	2	3	58	0.00564285
0.141029	3	2	3	58	0.00564285
0.141029	3	2	3	58	0.00564285
0.141029	3	2	3	58	0.00464285
0.141029	3	2	3	58	0.00464285
0.141029	3	2	3	58	0.00464285
0.141029	3	2	3	58	0.00464285
0.141029	3	2	3	58	0.00464285
0.141029	3	2	3	58	0.00464285
0.141029	3	2	3	58	0.00464285
0.141029	3	2	3	58	0.00464285
0.141029	3	2	3	58	0.00464285
0.141029	3	2	3	58	0.00364285
0.141029	3	2	3	58	0.00364285
0.141029	3	2	3	58	0.00364285
0.141029	3	2	3	58	0.00364285
0.141029	3	2	3	58	0.00364285
0.141029	3	2	3	58	0.00364285
0.141029	3	2	3	58	0.00364285
0.141029	3	2	3	58	0.00364285
0.141029	3	2	3	58	0.00364285
0.142029	1	2	3	58	0.00864285
0.142029	1	2	3	58	0.00864285
0.142029	1	2	3	58	0.00864285
0.142029	1	2	3	58	0.00864285
0.142029	1	2	3	58	0.00864285
0.142029	1	2	3	58	0.00864285
0.142029	1	2	3	58	0.00864285
0.142029	1	2	3	58	0.00864285
0.142029	1	2	3	58	0.00864285
0.142029	1	2	3	58	0.00764285
0.142029	1	2	3	58	0.00764285
0.142029	1	2	3	58	0.00764285
0.142029	1	2	3	58	0.00764285
0.142029	1	2	3	58	0.00764285
0.142029	1	2	3	58	0.00764285
0.142029	1	2	3	58	0.00764285
0.142029	1	2	3	58	0.00764285
0.142029	1	2	3	58	0.00764285
0.142029	1	2	3	58	0.00664285
0.142029	1	2	3	58	0.00664285
0.142029	1	2	3	58	0.00664285
0.142029	1	2	3	58	0.00664285
0.142029	1	2	3	58	0.00664285
0.142029	1	2	3	58	0.00664285
0.142029	1	2	3	58	0.00664285
0.142029	1	2	3	58	0.00664285
0.142029	1	2	3	58	0.00664285
0.142029	1	2	3	58	0.00564285
0.142029	1	2	3	58	0.00564285
0.142029	1	2	3	58	0.00564285
