time(s)	cellId	rnti	lcid	packetSize	delay(s)
4.20774	1	6	3	76	0.00267142
4.20781	1	7	3	691	0.00274285
4.20789	1	8	3	35	0.00281428
4.20796	1	9	3	1032	0.00288571
4.21231	1	3	3	270	0.00224286
4.21246	1	4	3	270	0.00238571
4.21253	1	5	3	343	0.00245714
4.21267	1	6	3	164	0.0026
4.21274	1	7	3	343	0.00267142
4.21296	1	8	3	129	0.00288571
4.21303	1	10	3	35	0.00795714
4.21339	1	3	3	410	0.00231428
4.2136	1	4	3	410	0.00252857
4.21381	1	6	3	252	0.00274285
4.21403	1	8	3	129	0.00295714
4.21439	1	3	3	229	0.00231428
4.2146	1	4	3	229	0.00252857
4.21481	1	6	3	252	0.00274285
4.21503	1	8	3	129	0.00295714
4.21553	1	6	3	296	0.00245714
4.21603	1	8	3	317	0.00295714
4.21703	1	8	3	303	0.00295714
4.22403	1	10	3	129	0.00795714
4.22503	1	10	3	270	0.00795714
4.22603	1	10	3	270	0.00795714
4.22703	1	10	3	270	0.00795714
4.22803	1	10	3	68	0.00795714
4.30739	1	1	3	1032	0.00231428
4.30746	1	2	3	1032	0.00238571
4.30753	1	3	3	129	0.00245714
4.3076	1	4	3	129	0.00252857
4.30767	1	5	3	691	0.0026
4.30774	1	6	3	76	0.00267142
4.30781	1	7	3	691	0.00274285
4.30789	1	8	3	35	0.00281428
4.30796	1	9	3	1032	0.00288571
4.31231	1	3	3	270	0.00224286
4.31246	1	4	3	270	0.00238571
4.31253	1	5	3	343	0.00245714
4.31267	1	6	3	164	0.0026
4.31274	1	7	3	343	0.00267142
4.31289	1	8	3	82	0.00281428
4.31296	1	10	3	35	0.00788571
4.31339	1	3	3	410	0.00231428
4.3136	1	4	3	410	0.00252857
4.31381	1	6	3	252	0.00274285
4.31403	1	8	3	129	0.00295714
4.31439	1	3	3	229	0.00231428
4.3146	1	4	3	229	0.00252857
4.31481	1	6	3	252	0.00274285
4.31503	1	8	3	129	0.00295714
4.31553	1	6	3	296	0.00245714
4.31603	1	8	3	317	0.00295714
4.31703	1	8	3	350	0.00295714
4.32296	1	10	3	129	0.00788571
4.32403	1	10	3	129	0.00795714
4.32503	1	10	3	176	0.00795714
4.32603	1	10	3	270	0.00795714
4.32703	1	10	3	270	0.00795714
4.33303	1	10	3	35	0.00795714
4.40746	1	3	3	129	0.00238571
4.40753	1	4	3	129	0.00245714
4.4076	1	5	3	691	0.00252857
4.40767	1	6	3	76	0.0026
4.40774	1	7	3	691	0.00267142
4.40781	1	8	3	35	0.00274285
4.40789	1	9	3	1032	0.00281428
4.40896	1	1	3	1032	0.00288571
4.40903	1	2	3	1032	0.00295714
4.41231	1	3	3	270	0.00224286
4.41246	1	4	3	270	0.00238571
4.41253	1	5	3	343	0.00245714
4.41267	1	6	3	164	0.0026
4.41274	1	7	3	343	0.00267142
4.41296	1	8	3	129	0.00288571
4.41303	1	10	3	35	0.00795714
4.41339	1	3	3	410	0.00231428
4.4136	1	4	3	410	0.00252857
4.41381	1	6	3	252	0.00274285
4.41403	1	8	3	129	0.00295714
4.41439	1	3	3	229	0.00231428
4.4146	1	4	3	229	0.00252857
4.41481	1	6	3	252	0.00274285
4.41503	1	8	3	129	0.00295714
4.41553	1	6	3	296	0.00245714
4.41603	1	8	3	317	0.00295714
4.41703	1	8	3	303	0.00295714
4.42403	1	10	3	129	0.00795714
4.42496	1	10	3	176	0.00788571
4.42596	1	10	3	270	0.00788571
4.42703	1	10	3	270	0.00795714
4.42796	1	10	3	162	0.00788571
4.50739	1	1	3	1032	0.00231428
4.50746	1	2	3	1032	0.00238571
4.50753	1	3	3	129	0.00245714
4.5076	1	4	3	129	0.00252857
4.50767	1	6	3	76	0.0026
4.50774	1	7	3	691	0.00267142
4.50781	1	8	3	35	0.00274285
4.50789	1	9	3	1032	0.00281428
4.50903	1	5	3	691	0.00295714
4.51231	1	3	3	270	0.00224286
4.51246	1	4	3	270	0.00238571
4.51267	1	6	3	252	0.0026
4.51274	1	7	3	343	0.00267142
4.51296	1	8	3	129	0.00288571
4.51303	1	10	3	35	0.00795714
4.51339	1	3	3	410	0.00231428
4.5136	1	4	3	410	0.00252857
4.51381	1	6	3	252	0.00274285
4.51403	1	8	3	129	0.00295714
4.51431	1	3	3	229	0.00224286
4.51453	1	4	3	229	0.00245714
4.5146	1	5	3	343	0.00252857
4.51481	1	6	3	252	0.00274285
4.51503	1	8	3	129	0.00295714
4.51553	1	6	3	208	0.00245714
4.51603	1	8	3	317	0.00295714
4.51703	1	8	3	303	0.00295714
4.52403	1	10	3	129	0.00795714
4.52503	1	10	3	129	0.00795714
4.52603	1	10	3	270	0.00795714
4.52703	1	10	3	223	0.00795714
4.52803	1	10	3	256	0.00795714
4.60739	1	1	3	1032	0.00231428
4.60746	1	2	3	1032	0.00238571
4.60753	1	3	3	129	0.00245714
4.6076	1	4	3	129	0.00252857
4.60767	1	5	3	691	0.0026
4.60774	1	6	3	76	0.00267142
4.60781	1	7	3	691	0.00274285
4.60789	1	8	3	35	0.00281428
4.60796	1	9	3	1032	0.00288571
4.61231	1	3	3	270	0.00224286
4.61246	1	4	3	270	0.00238571
4.61253	1	5	3	343	0.00245714
4.61267	1	6	3	164	0.0026
4.61274	1	7	3	343	0.00267142
4.61296	1	8	3	129	0.00288571
4.61303	1	10	3	35	0.00795714
4.61339	1	3	3	410	0.00231428
4.6136	1	4	3	410	0.00252857
4.61381	1	6	3	252	0.00274285
4.61403	1	8	3	129	0.00295714
4.61439	1	3	3	229	0.00231428
4.6146	1	4	3	229	0.00252857
4.61481	1	6	3	252	0.00274285
4.61503	1	8	3	129	0.00295714
4.61553	1	6	3	296	0.00245714
4.61603	1	8	3	317	0.00295714
4.61703	1	8	3	303	0.00295714
4.62403	1	10	3	129	0.00795714
4.62503	1	10	3	270	0.00795714
4.62603	1	10	3	270	0.00795714
4.62703	1	10	3	270	0.00795714
4.62803	1	10	3	68	0.00795714
4.70739	1	1	3	1032	0.00231428
4.70746	1	2	3	1032	0.00238571
4.70753	1	3	3	129	0.00245714
4.7076	1	4	3	129	0.00252857
4.70767	1	5	3	691	0.0026
4.70774	1	6	3	76	0.00267142
4.70781	1	7	3	691	0.00274285
4.70789	1	8	3	35	0.00281428
4.70796	1	9	3	1032	0.00288571
4.71231	1	3	3	270	0.00224286
4.71246	1	4	3	270	0.00238571
4.71253	1	5	3	343	0.00245714
4.71267	1	6	3	164	0.0026
4.71274	1	7	3	343	0.00267142
4.71289	1	8	3	82	0.00281428
4.71296	1	10	3	35	0.00788571
4.71339	1	3	3	410	0.00231428
4.7136	1	4	3	410	0.00252857
4.71381	1	6	3	252	0.00274285
4.71403	1	8	3	129	0.00295714
4.71439	1	3	3	229	0.00231428
4.7146	1	4	3	229	0.00252857
4.71481	1	6	3	252	0.00274285
4.71503	1	8	3	129	0.00295714
4.71553	1	6	3	296	0.00245714
4.71603	1	8	3	317	0.00295714
4.71703	1	8	3	350	0.00295714
4.72296	1	10	3	129	0.00788571
4.72403	1	10	3	129	0.00795714
4.72503	1	10	3	176	0.00795714
4.72603	1	10	3	270	0.00795714
4.72703	1	10	3	270	0.00795714
4.73303	1	10	3	35	0.00795714
4.80746	1	3	3	129	0.00238571
4.80753	1	4	3	129	0.00245714
4.8076	1	5	3	691	0.00252857
4.80767	1	6	3	76	0.0026
4.80774	1	7	3	691	0.00267142
4.80781	1	8	3	35	0.00274285
4.80789	1	9	3	1032	0.00281428
4.80896	1	1	3	1032	0.00288571
4.80903	1	2	3	1032	0.00295714
4.81231	1	3	3	270	0.00224286
4.81246	1	4	3	270	0.00238571
4.81253	1	5	3	343	0.00245714
4.81267	1	6	3	164	0.0026
4.81274	1	7	3	343	0.00267142
4.81296	1	8	3	129	0.00288571
4.81303	1	10	3	35	0.00795714
4.81339	1	3	3	410	0.00231428
4.8136	1	4	3	410	0.00252857
4.81381	1	6	3	252	0.00274285
4.81403	1	8	3	129	0.00295714
4.81439	1	3	3	229	0.00231428
4.8146	1	4	3	229	0.00252857
4.81481	1	6	3	252	0.00274285
4.81503	1	8	3	129	0.00295714
4.81553	1	6	3	296	0.00245714
4.81603	1	8	3	317	0.00295714
4.81703	1	8	3	303	0.00295714
4.82403	1	10	3	129	0.00795714
4.82496	1	10	3	176	0.00788571
4.82596	1	10	3	270	0.00788571
4.82703	1	10	3	270	0.00795714
4.82796	1	10	3	162	0.00788571
4.90739	1	1	3	1032	0.00231428
4.90746	1	2	3	1032	0.00238571
4.90753	1	3	3	129	0.00245714
4.9076	1	4	3	129	0.00252857
4.90767	1	6	3	76	0.0026
4.90774	1	7	3	691	0.00267142
4.90781	1	8	3	35	0.00274285
4.90789	1	9	3	1032	0.00281428
4.90903	1	5	3	691	0.00295714
4.91231	1	3	3	270	0.00224286
4.91246	1	4	3	270	0.00238571
4.91267	1	6	3	252	0.0026
4.91274	1	7	3	343	0.00267142
4.91296	1	8	3	129	0.00288571
4.91303	1	10	3	35	0.00795714
4.91339	1	3	3	410	0.00231428
4.9136	1	4	3	410	0.00252857
4.91381	1	6	3	252	0.00274285
4.91403	1	8	3	129	0.00295714
4.91431	1	3	3	229	0.00224286
4.91453	1	4	3	229	0.00245714
4.9146	1	5	3	343	0.00252857
4.91481	1	6	3	252	0.00274285
4.91503	1	8	3	129	0.00295714
4.91553	1	6	3	208	0.00245714
4.91603	1	8	3	317	0.00295714
4.91703	1	8	3	303	0.00295714
4.92403	1	10	3	129	0.00795714
4.92503	1	10	3	129	0.00795714
4.92603	1	10	3	270	0.00795714
4.92703	1	10	3	223	0.00795714
4.92803	1	10	3	256	0.00795714
5.00739	1	1	3	1032	0.00231428
5.00746	1	2	3	1032	0.00238571
5.00753	1	3	3	129	0.00245714
5.0076	1	4	3	129	0.00252857
5.00767	1	5	3	691	0.0026
5.00774	1	6	3	76	0.00267142
5.00781	1	7	3	691	0.00274285
5.00789	1	8	3	35	0.00281428
5.00796	1	9	3	1032	0.00288571
5.01231	1	3	3	270	0.00224286
5.01246	1	4	3	270	0.00238571
5.01253	1	5	3	343	0.00245714
5.01267	1	6	3	164	0.0026
5.01274	1	7	3	343	0.00267142
5.01296	1	8	3	129	0.00288571
5.01303	1	10	3	35	0.00795714
5.01339	1	3	3	410	0.00231428
5.0136	1	4	3	410	0.00252857
5.01381	1	6	3	252	0.00274285
5.01403	1	8	3	129	0.00295714
5.01439	1	3	3	229	0.00231428
5.0146	1	4	3	229	0.00252857
5.01481	1	6	3	252	0.00274285
5.01503	1	8	3	129	0.00295714
5.01553	1	6	3	296	0.00245714
5.01603	1	8	3	317	0.00295714
5.01703	1	8	3	303	0.00295714
5.02403	1	10	3	129	0.00795714
5.02503	1	10	3	270	0.00795714
5.02603	1	10	3	270	0.00795714
5.02703	1	10	3	270	0.00795714
5.02803	1	10	3	68	0.00795714
5.10739	1	1	3	1032	0.00231428
5.10746	1	2	3	1032	0.00238571
5.10753	1	3	3	129	0.00245714
5.1076	1	4	3	129	0.00252857
5.10767	1	5	3	691	0.0026
5.10774	1	6	3	76	0.00267142
5.10781	1	7	3	691	0.00274285
5.10789	1	8	3	35	0.00281428
5.10796	1	9	3	1032	0.00288571
5.11231	1	3	3	270	0.00224286
5.11246	1	4	3	270	0.00238571
5.11253	1	5	3	343	0.00245714
5.11267	1	6	3	164	0.0026
5.11274	1	7	3	343	0.00267142
5.11289	1	8	3	82	0.00281428
5.11296	1	10	3	35	0.00788571
5.11339	1	3	3	410	0.00231428
5.1136	1	4	3	410	0.00252857
5.11381	1	6	3	252	0.00274285
5.11403	1	8	3	129	0.00295714
5.11439	1	3	3	229	0.00231428
5.1146	1	4	3	229	0.00252857
5.11481	1	6	3	252	0.00274285
5.11503	1	8	3	129	0.00295714
5.11553	1	6	3	296	0.00245714
5.11603	1	8	3	317	0.00295714
5.11703	1	8	3	350	0.00295714
5.12296	1	10	3	129	0.00788571
5.12403	1	10	3	129	0.00795714
5.12503	1	10	3	176	0.00795714
5.12603	1	10	3	270	0.00795714
5.12703	1	10	3	270	0.00795714
5.13303	1	10	3	35	0.00795714
5.20746	1	3	3	129	0.00238571
5.20753	1	4	3	129	0.00245714
5.2076	1	5	3	691	0.00252857
5.20767	1	6	3	76	0.0026
5.20774	1	7	3	691	0.00267142
5.20781	1	8	3	35	0.00274285
5.20789	1	9	3	1032	0.00281428
5.20896	1	1	3	1032	0.00288571
5.20903	1	2	3	1032	0.00295714
5.21231	1	3	3	270	0.00224286
5.21246	1	4	3	270	0.00238571
5.21253	1	5	3	343	0.00245714
5.21267	1	6	3	164	0.0026
5.21274	1	7	3	343	0.00267142
5.21296	1	8	3	129	0.00288571
5.21303	1	10	3	35	0.00795714
5.21339	1	3	3	410	0.00231428
5.2136	1	4	3	410	0.00252857
5.21381	1	6	3	252	0.00274285
5.21403	1	8	3	129	0.00295714
5.21439	1	3	3	229	0.00231428
5.2146	1	4	3	229	0.00252857
5.21481	1	6	3	252	0.00274285
5.21503	1	8	3	129	0.00295714
5.21553	1	6	3	296	0.00245714
5.21603	1	8	3	317	0.00295714
5.21703	1	8	3	303	0.00295714
5.22403	1	10	3	129	0.00795714
5.22496	1	10	3	176	0.00788571
5.22596	1	10	3	270	0.00788571
5.22703	1	10	3	270	0.00795714
5.22796	1	10	3	162	0.00788571
5.30739	1	1	3	1032	0.00231428
5.30746	1	2	3	1032	0.00238571
5.30753	1	3	3	129	0.00245714
5.3076	1	4	3	129	0.00252857
5.30767	1	6	3	76	0.0026
5.30774	1	7	3	691	0.00267142
5.30781	1	8	3	35	0.00274285
5.30789	1	9	3	1032	0.00281428
5.30903	1	5	3	691	0.00295714
5.31231	1	3	3	270	0.00224286
5.31246	1	4	3	270	0.00238571
5.31267	1	6	3	252	0.0026
5.31274	1	7	3	343	0.00267142
5.31296	1	8	3	129	0.00288571
5.31303	1	10	3	35	0.00795714
5.31339	1	3	3	410	0.00231428
5.3136	1	4	3	410	0.00252857
5.31381	1	6	3	252	0.00274285
5.31403	1	8	3	129	0.00295714
5.31431	1	3	3	229	0.00224286
5.31453	1	4	3	229	0.00245714
5.3146	1	5	3	343	0.00252857
5.31481	1	6	3	252	0.00274285
5.31503	1	8	3	129	0.00295714
5.31553	1	6	3	208	0.00245714
5.31603	1	8	3	317	0.00295714
5.31703	1	8	3	303	0.00295714
5.32403	1	10	3	129	0.00795714
5.32503	1	10	3	129	0.00795714
5.32603	1	10	3	270	0.00795714
5.32703	1	10	3	223	0.00795714
5.32803	1	10	3	256	0.00795714
5.40739	1	1	3	1032	0.00231428
5.40746	1	2	3	1032	0.00238571
5.40753	1	3	3	129	0.00245714
5.4076	1	4	3	129	0.00252857
5.40767	1	5	3	691	0.0026
5.40774	1	6	3	76	0.00267142
5.40781	1	7	3	691	0.00274285
5.40789	1	8	3	35	0.00281428
5.40796	1	9	3	1032	0.00288571
5.41231	1	3	3	270	0.00224286
5.41246	1	4	3	270	0.00238571
5.41253	1	5	3	343	0.00245714
5.41267	1	6	3	164	0.0026
5.41274	1	7	3	343	0.00267142
5.41296	1	8	3	129	0.00288571
5.41303	1	10	3	35	0.00795714
5.41339	1	3	3	410	0.00231428
5.4136	1	4	3	410	0.00252857
5.41381	1	6	3	252	0.00274285
5.41403	1	8	3	129	0.00295714
5.41439	1	3	3	229	0.00231428
5.4146	1	4	3	229	0.00252857
5.41481	1	6	3	252	0.00274285
5.41503	1	8	3	129	0.00295714
5.41553	1	6	3	296	0.00245714
5.41603	1	8	3	317	0.00295714
5.41703	1	8	3	303	0.00295714
5.42403	1	10	3	129	0.00795714
5.42503	1	10	3	270	0.00795714
5.42603	1	10	3	270	0.00795714
5.42703	1	10	3	270	0.00795714
5.42803	1	10	3	68	0.00795714
5.50739	1	1	3	1032	0.00231428
5.50746	1	2	3	1032	0.00238571
5.50753	1	3	3	129	0.00245714
5.5076	1	4	3	129	0.00252857
5.50767	1	5	3	691	0.0026
5.50774	1	6	3	76	0.00267142
5.50781	1	7	3	691	0.00274285
5.50789	1	8	3	35	0.00281428
5.50796	1	9	3	1032	0.00288571
5.51231	1	3	3	270	0.00224286
5.51246	1	4	3	270	0.00238571
5.51253	1	5	3	343	0.00245714
5.51267	1	6	3	164	0.0026
5.51274	1	7	3	343	0.00267142
5.51289	1	8	3	82	0.00281428
5.51296	1	10	3	35	0.00788571
5.51339	1	3	3	410	0.00231428
5.5136	1	4	3	410	0.00252857
5.51381	1	6	3	252	0.00274285
5.51403	1	8	3	129	0.00295714
5.51439	1	3	3	229	0.00231428
5.5146	1	4	3	229	0.00252857
5.51481	1	6	3	252	0.00274285
5.51503	1	8	3	129	0.00295714
5.51553	1	6	3	296	0.00245714
5.51603	1	8	3	317	0.00295714
5.51703	1	8	3	350	0.00295714
5.52296	1	10	3	129	0.00788571
5.52403	1	10	3	129	0.00795714
5.52503	1	10	3	176	0.00795714
5.52603	1	10	3	270	0.00795714
5.52703	1	10	3	270	0.00795714
5.53303	1	10	3	35	0.00795714
5.60746	1	3	3	129	0.00238571
5.60753	1	4	3	129	0.00245714
5.6076	1	5	3	691	0.00252857
5.60767	1	6	3	76	0.0026
5.60774	1	7	3	691	0.00267142
5.60781	1	8	3	35	0.00274285
5.60789	1	9	3	1032	0.00281428
5.60896	1	1	3	1032	0.00288571
5.60903	1	2	3	1032	0.00295714
5.61231	1	3	3	270	0.00224286
5.61246	1	4	3	270	0.00238571
5.61253	1	5	3	343	0.00245714
5.61267	1	6	3	164	0.0026
5.61274	1	7	3	343	0.00267142
5.61296	1	8	3	129	0.00288571
5.61303	1	10	3	35	0.00795714
5.61339	1	3	3	410	0.00231428
5.6136	1	4	3	410	0.00252857
5.61381	1	6	3	252	0.00274285
5.61403	1	8	3	129	0.00295714
5.61439	1	3	3	229	0.00231428
5.6146	1	4	3	229	0.00252857
5.61481	1	6	3	252	0.00274285
5.61503	1	8	3	129	0.00295714
5.61553	1	6	3	296	0.00245714
5.61603	1	8	3	317	0.00295714
5.61703	1	8	3	303	0.00295714
5.62403	1	10	3	129	0.00795714
5.62496	1	10	3	176	0.00788571
5.62596	1	10	3	270	0.00788571
5.62703	1	10	3	270	0.00795714
5.62796	1	10	3	162	0.00788571
5.70739	1	1	3	1032	0.00231428
5.70746	1	2	3	1032	0.00238571
5.70753	1	3	3	129	0.00245714
5.7076	1	4	3	129	0.00252857
5.70767	1	6	3	76	0.0026
5.70774	1	7	3	691	0.00267142
5.70781	1	8	3	35	0.00274285
5.70789	1	9	3	1032	0.00281428
5.70903	1	5	3	691	0.00295714
5.71231	1	3	3	270	0.00224286
5.71246	1	4	3	270	0.00238571
5.71267	1	6	3	252	0.0026
5.71274	1	7	3	343	0.00267142
5.71296	1	8	3	129	0.00288571
5.71303	1	10	3	35	0.00795714
5.71339	1	3	3	410	0.00231428
5.7136	1	4	3	410	0.00252857
5.71381	1	6	3	252	0.00274285
5.71403	1	8	3	129	0.00295714
5.71431	1	3	3	229	0.00224286
5.71453	1	4	3	229	0.00245714
5.7146	1	5	3	343	0.00252857
5.71481	1	6	3	252	0.00274285
5.71503	1	8	3	129	0.00295714
5.71553	1	6	3	208	0.00245714
5.71603	1	8	3	317	0.00295714
5.71703	1	8	3	303	0.00295714
5.72403	1	10	3	129	0.00795714
5.72503	1	10	3	129	0.00795714
5.72603	1	10	3	270	0.00795714
5.72703	1	10	3	223	0.00795714
5.72803	1	10	3	256	0.00795714
5.80739	1	1	3	1032	0.00231428
5.80746	1	2	3	1032	0.00238571
5.80753	1	3	3	129	0.00245714
5.8076	1	4	3	129	0.00252857
5.80767	1	5	3	691	0.0026
5.80774	1	6	3	76	0.00267142
5.80781	1	7	3	691	0.00274285
5.80789	1	8	3	35	0.00281428
5.80796	1	9	3	1032	0.00288571
5.81231	1	3	3	270	0.00224286
5.81246	1	4	3	270	0.00238571
5.81253	1	5	3	343	0.00245714
5.81267	1	6	3	164	0.0026
5.81274	1	7	3	343	0.00267142
5.81296	1	8	3	129	0.00288571
5.81303	1	10	3	35	0.00795714
5.81339	1	3	3	410	0.00231428
5.8136	1	4	3	410	0.00252857
5.81381	1	6	3	252	0.00274285
5.81403	1	8	3	129	0.00295714
5.81439	1	3	3	229	0.00231428
5.8146	1	4	3	229	0.00252857
5.81481	1	6	3	252	0.00274285
5.81503	1	8	3	129	0.00295714
5.81553	1	6	3	296	0.00245714
5.81603	1	8	3	317	0.00295714
5.81703	1	8	3	303	0.00295714
5.82403	1	10	3	129	0.00795714
5.82503	1	10	3	270	0.00795714
5.82603	1	10	3	270	0.00795714
5.82703	1	10	3	270	0.00795714
5.82803	1	10	3	68	0.00795714
5.90739	1	1	3	1032	0.00231428
5.90746	1	2	3	1032	0.00238571
5.90753	1	3	3	129	0.00245714
5.9076	1	4	3	129	0.00252857
5.90767	1	5	3	691	0.0026
5.90774	1	6	3	76	0.00267142
5.90781	1	7	3	691	0.00274285
5.90789	1	8	3	35	0.00281428
5.90796	1	9	3	1032	0.00288571
5.91231	1	3	3	270	0.00224286
5.91246	1	4	3	270	0.00238571
5.91253	1	5	3	343	0.00245714
5.91267	1	6	3	164	0.0026
5.91274	1	7	3	343	0.00267142
5.91289	1	8	3	82	0.00281428
5.91296	1	10	3	35	0.00788571
5.91339	1	3	3	410	0.00231428
5.9136	1	4	3	410	0.00252857
5.91381	1	6	3	252	0.00274285
5.91403	1	8	3	129	0.00295714
5.91439	1	3	3	229	0.00231428
5.9146	1	4	3	229	0.00252857
5.91481	1	6	3	252	0.00274285
5.91503	1	8	3	129	0.00295714
5.91553	1	6	3	296	0.00245714
5.91603	1	8	3	317	0.00295714
5.91703	1	8	3	350	0.00295714
5.92296	1	10	3	129	0.00788571
5.92403	1	10	3	129	0.00795714
5.92503	1	10	3	176	0.00795714
5.92603	1	10	3	270	0.00795714
5.92703	1	10	3	270	0.00795714
5.93303	1	10	3	35	0.00795714
6.00746	1	3	3	129	0.00238571
6.00753	1	4	3	129	0.00245714
6.0076	1	5	3	691	0.00252857
6.00767	1	6	3	76	0.0026
6.00774	1	7	3	691	0.00267142
6.00781	1	8	3	35	0.00274285
6.00789	1	9	3	1032	0.00281428
6.00896	1	1	3	1032	0.00288571
6.00903	1	2	3	1032	0.00295714
6.01231	1	3	3	270	0.00224286
6.01246	1	4	3	270	0.00238571
6.01253	1	5	3	343	0.00245714
6.01267	1	6	3	164	0.0026
6.01274	1	7	3	343	0.00267142
6.01296	1	8	3	129	0.00288571
6.01303	1	10	3	35	0.00795714
6.01339	1	3	3	410	0.00231428
6.0136	1	4	3	410	0.00252857
6.01381	1	6	3	252	0.00274285
6.01403	1	8	3	129	0.00295714
6.01439	1	3	3	229	0.00231428
6.0146	1	4	3	229	0.00252857
6.01481	1	6	3	252	0.00274285
6.01503	1	8	3	129	0.00295714
6.01553	1	6	3	296	0.00245714
6.01603	1	8	3	317	0.00295714
6.01703	1	8	3	303	0.00295714
6.02403	1	10	3	129	0.00795714
6.02496	1	10	3	176	0.00788571
6.02596	1	10	3	270	0.00788571
6.02703	1	10	3	270	0.00795714
6.02796	1	10	3	162	0.00788571
6.10739	1	1	3	1032	0.00231428
6.10746	1	2	3	1032	0.00238571
6.10753	1	3	3	129	0.00245714
6.1076	1	4	3	129	0.00252857
6.10767	1	6	3	76	0.0026
6.10774	1	7	3	691	0.00267142
6.10781	1	8	3	35	0.00274285
6.10789	1	9	3	1032	0.00281428
6.10903	1	5	3	691	0.00295714
6.11231	1	3	3	270	0.00224286
6.11246	1	4	3	270	0.00238571
6.11267	1	6	3	252	0.0026
6.11274	1	7	3	343	0.00267142
6.11296	1	8	3	129	0.00288571
6.11303	1	10	3	35	0.00795714
6.11339	1	3	3	410	0.00231428
6.1136	1	4	3	410	0.00252857
6.11381	1	6	3	252	0.00274285
6.11403	1	8	3	129	0.00295714
6.11431	1	3	3	229	0.00224286
6.11453	1	4	3	229	0.00245714
6.1146	1	5	3	343	0.00252857
6.11481	1	6	3	252	0.00274285
6.11503	1	8	3	129	0.00295714
6.11553	1	6	3	208	0.00245714
6.11603	1	8	3	317	0.00295714
6.11703	1	8	3	303	0.00295714
6.12403	1	10	3	129	0.00795714
6.12503	1	10	3	129	0.00795714
6.12603	1	10	3	270	0.00795714
6.12703	1	10	3	223	0.00795714
6.12803	1	10	3	256	0.00795714
6.20739	1	1	3	1032	0.00231428
6.20746	1	2	3	1032	0.00238571
6.20753	1	3	3	129	0.00245714
6.2076	1	4	3	129	0.00252857
6.20767	1	5	3	691	0.0026
6.20774	1	6	3	76	0.00267142
6.20781	1	7	3	691	0.00274285
6.20789	1	8	3	35	0.00281428
6.20796	1	9	3	1032	0.00288571
6.21231	1	3	3	270	0.00224286
6.21246	1	4	3	270	0.00238571
6.21253	1	5	3	343	0.00245714
6.21267	1	6	3	164	0.0026
6.21274	1	7	3	343	0.00267142
6.21296	1	8	3	129	0.00288571
6.21303	1	10	3	35	0.00795714
6.21339	1	3	3	410	0.00231428
6.2136	1	4	3	410	0.00252857
6.21381	1	6	3	252	0.00274285
6.21403	1	8	3	129	0.00295714
6.21439	1	3	3	229	0.00231428
6.2146	1	4	3	229	0.00252857
6.21481	1	6	3	252	0.00274285
6.21503	1	8	3	129	0.00295714
6.21553	1	6	3	296	0.00245714
6.21603	1	8	3	317	0.00295714
6.21703	1	8	3	303	0.00295714
6.22403	1	10	3	129	0.00795714
6.22503	1	10	3	270	0.00795714
6.22603	1	10	3	270	0.00795714
6.22703	1	10	3	270	0.00795714
6.22803	1	10	3	68	0.00795714
6.30739	1	1	3	1032	0.00231428
6.30746	1	2	3	1032	0.00238571
6.30753	1	3	3	129	0.00245714
6.3076	1	4	3	129	0.00252857
6.30767	1	5	3	691	0.0026
6.30774	1	6	3	76	0.00267142
6.30781	1	7	3	691	0.00274285
6.30789	1	8	3	35	0.00281428
6.30796	1	9	3	1032	0.00288571
6.31231	1	3	3	270	0.00224286
6.31246	1	4	3	270	0.00238571
6.31253	1	5	3	343	0.00245714
6.31267	1	6	3	164	0.0026
6.31274	1	7	3	343	0.00267142
6.31289	1	8	3	82	0.00281428
6.31296	1	10	3	35	0.00788571
6.31339	1	3	3	410	0.00231428
6.3136	1	4	3	410	0.00252857
6.31381	1	6	3	252	0.00274285
6.31403	1	8	3	129	0.00295714
6.31439	1	3	3	229	0.00231428
6.3146	1	4	3	229	0.00252857
6.31481	1	6	3	252	0.00274285
6.31503	1	8	3	129	0.00295714
6.31553	1	6	3	296	0.00245714
6.31603	1	8	3	317	0.00295714
6.31703	1	8	3	350	0.00295714
6.32296	1	10	3	129	0.00788571
6.32403	1	10	3	129	0.00795714
6.32503	1	10	3	176	0.00795714
6.32603	1	10	3	270	0.00795714
6.32703	1	10	3	270	0.00795714
6.33303	1	10	3	35	0.00795714
6.40746	1	3	3	129	0.00238571
6.40753	1	4	3	129	0.00245714
6.4076	1	5	3	691	0.00252857
6.40767	1	6	3	76	0.0026
6.40774	1	7	3	691	0.00267142
6.40781	1	8	3	35	0.00274285
6.40789	1	9	3	1032	0.00281428
6.40903	1	2	3	1032	0.00295714
6.41231	1	3	3	270	0.00224286
6.41246	1	4	3	270	0.00238571
6.41253	1	5	3	343	0.00245714
6.41267	1	6	3	164	0.0026
6.41274	1	7	3	343	0.00267142
6.41296	1	8	3	129	0.00288571
6.41303	1	10	3	35	0.00795714
6.41331	1	3	3	270	0.00224286
6.41353	1	4	3	410	0.00245714
6.41374	1	6	3	252	0.00267142
6.41396	1	8	3	129	0.00288571
6.41403	1	1	3	1032	0.00795714
6.41439	1	3	3	369	0.00231428
6.4146	1	4	3	229	0.00252857
6.41481	1	6	3	252	0.00274285
6.41503	1	8	3	129	0.00295714
6.4156	1	6	3	296	0.00252857
6.41603	1	8	3	270	0.00295714
6.41703	1	8	3	350	0.00295714
6.42403	1	10	3	129	0.00795714
6.42496	1	10	3	176	0.00788571
