time(s)	cellId	rnti	lcid	packetSize
0.878	3	2	3	3605
0.878	3	1	3	1032
0.879	1	2	3	3605
0.879	1	1	3	1032
0.879	3	2	3	3605
0.879	3	1	3	1032
0.88	1	2	3	3605
0.88	1	1	3	1032
0.88	3	2	3	3605
0.88	3	1	3	1032
0.881	1	2	3	3605
0.881	1	1	3	1032
0.881	3	2	3	3605
0.881	3	1	3	1032
0.882	1	2	3	3605
0.882	1	1	3	1032
0.882	3	2	3	3605
0.882	3	1	3	1032
0.883	1	2	3	3605
0.883	1	1	3	1032
0.883	3	2	3	3605
0.883	3	1	3	1032
0.884	1	2	3	3605
0.884	1	1	3	1032
0.884	3	2	3	3605
0.884	3	1	3	1032
0.885	1	2	3	3605
0.885	1	1	3	1032
0.885	3	2	3	3605
0.885	3	1	3	1032
0.886	1	2	3	3605
0.886	1	1	3	1032
0.886	3	2	3	3605
0.886	3	1	3	1032
0.887	1	2	3	3605
0.887	1	1	3	1032
0.887	3	2	3	3605
0.887	3	1	3	1032
0.888	1	2	3	3605
0.888	1	1	3	1032
0.888	3	2	3	3605
0.888	3	1	3	1032
0.889	1	2	3	3605
0.889	1	1	3	1032
0.889	3	2	3	3605
0.889	3	1	3	1032
0.89	1	2	3	3605
0.89	1	1	3	1032
0.89	3	2	3	3605
0.89	3	1	3	1032
0.891	1	2	3	3605
0.891	1	1	3	1032
0.891	3	2	3	3605
0.891	3	1	3	1032
0.892	1	2	3	3605
0.892	1	1	3	1032
0.892	3	2	3	3605
0.892	3	1	3	1032
0.893	1	2	3	3605
0.893	1	1	3	1032
0.893	3	2	3	3605
0.893	3	1	3	1032
0.894	1	2	3	3605
0.894	1	1	3	1032
0.894	3	2	3	3605
0.894	3	1	3	1032
0.895	1	2	3	3605
0.895	1	1	3	1032
0.895	3	2	3	3203
0.895	3	1	3	1032
0.896	1	2	3	3605
0.896	1	1	3	1032
0.896	3	2	3	3605
0.896	3	1	3	1032
0.897	1	2	3	3605
0.897	1	1	3	1032
0.897	3	2	3	3605
0.897	3	1	3	1032
0.898	1	2	3	3605
0.898	1	1	3	1032
0.898	3	2	3	3605
0.898	3	1	3	1032
0.899	1	2	3	3605
0.899	1	1	3	1032
0.899	3	2	3	3605
0.899	3	1	3	1032
0.9	1	2	3	3605
0.9	1	1	3	1032
0.9	3	2	3	3605
0.9	3	1	3	1032
0.901	1	2	3	3605
0.901	1	1	3	1032
0.901	3	2	3	3605
0.901	3	1	3	1032
0.902	1	2	3	3605
0.902	1	1	3	1032
0.902	3	2	3	3605
0.902	3	1	3	1032
0.903	1	2	3	3605
0.903	1	1	3	1032
0.903	3	2	3	3605
0.903	3	1	3	1032
0.904	1	2	3	3203
0.904	1	1	3	1032
0.904	3	2	3	3605
0.904	3	1	3	1032
0.905	1	2	3	3605
0.905	1	1	3	1032
0.905	3	2	3	3605
0.905	3	1	3	1032
0.906	1	2	3	3605
0.906	1	1	3	1032
0.906	3	2	3	3605
0.906	3	1	3	1032
0.907	1	2	3	3605
0.907	1	1	3	1032
0.907	3	2	3	3605
0.907	3	1	3	1032
0.908	1	2	3	3605
0.908	1	1	3	1032
0.908	3	2	3	3605
0.908	3	1	3	1032
0.909	1	2	3	3605
0.909	1	1	3	1032
0.909	3	2	3	3605
0.909	3	1	3	1032
0.91	1	2	3	3605
0.91	1	1	3	1032
0.91	3	2	3	3605
0.91	3	1	3	1032
0.911	1	2	3	3605
0.911	1	1	3	1032
0.911	3	2	3	3605
0.911	3	1	3	1032
0.912	1	2	3	3605
0.912	1	1	3	1032
0.912	3	2	3	3605
0.912	3	1	3	1032
0.913	1	2	3	3605
0.913	1	1	3	1032
0.913	3	2	3	3605
0.913	3	1	3	1032
0.914	1	2	3	3605
0.914	1	1	3	1032
0.914	3	2	3	3605
0.914	3	1	3	1032
0.915	1	2	3	3605
0.915	1	1	3	1032
0.915	3	2	3	3605
0.915	3	1	3	1032
0.916	1	2	3	3605
0.916	1	1	3	1032
0.916	3	2	3	3605
0.916	3	1	3	1032
0.917	1	2	3	3605
0.917	1	1	3	1032
0.917	3	2	3	3605
0.917	3	1	3	1032
0.918	1	2	3	3605
0.918	1	1	3	1032
0.918	3	2	3	3605
0.918	3	1	3	1032
0.919	1	2	3	3605
0.919	1	1	3	1032
0.919	3	2	3	3605
0.919	3	1	3	1032
0.92	1	2	3	3605
0.92	1	1	3	1032
0.92	3	2	3	3605
0.92	3	1	3	1032
0.921	1	2	3	3605
0.921	1	1	3	1032
0.921	3	2	3	3605
0.921	3	1	3	1032
0.922	1	2	3	3605
0.922	1	1	3	1032
0.922	3	2	3	3605
0.922	3	1	3	1032
0.923	1	2	3	3605
0.923	1	1	3	1032
0.923	3	2	3	3605
0.923	3	1	3	1032
0.924	1	2	3	3605
0.924	1	1	3	1032
0.924	3	2	3	3605
0.924	3	1	3	1032
0.925	1	2	3	3605
0.925	1	1	3	1032
0.925	3	2	3	3605
0.925	3	1	3	1032
0.926	1	2	3	3605
0.926	1	1	3	1032
0.926	3	2	3	3605
0.926	3	1	3	1032
0.927	1	2	3	3605
0.927	1	1	3	1032
0.927	3	2	3	3605
0.927	3	1	3	1032
0.928	1	2	3	3605
0.928	1	1	3	1032
0.928	3	2	3	3605
0.928	3	1	3	1032
0.929	1	2	3	3605
0.929	1	1	3	1032
0.929	3	2	3	3605
0.929	3	1	3	1032
0.93	1	2	3	3605
0.93	1	1	3	1032
0.93	3	2	3	3605
0.93	3	1	3	1032
0.931	1	2	3	3605
0.931	1	1	3	1032
0.931	3	2	3	3605
0.931	3	1	3	1032
0.932	1	2	3	3605
0.932	1	1	3	1032
0.932	3	2	3	3605
0.932	3	1	3	1032
0.933	1	2	3	3605
0.933	1	1	3	1032
0.933	3	2	3	3605
0.933	3	1	3	1032
0.934	1	2	3	3605
0.934	1	1	3	1032
0.934	3	2	3	3605
0.934	3	1	3	1032
0.935	1	2	3	3605
0.935	1	1	3	1032
0.935	3	2	3	3605
0.935	3	1	3	1032
0.936	1	2	3	3605
0.936	1	1	3	1032
0.936	3	2	3	3605
0.936	3	1	3	1032
0.937	1	2	3	3605
0.937	1	1	3	1032
0.937	3	2	3	3605
0.937	3	1	3	1032
0.938	1	2	3	3605
0.938	1	1	3	1032
0.938	3	2	3	3605
0.938	3	1	3	1032
0.939	1	2	3	3605
0.939	1	1	3	1032
0.939	3	2	3	3203
0.939	3	1	3	1032
0.94	1	2	3	3605
0.94	1	1	3	1032
0.94	3	2	3	3605
0.94	3	1	3	1032
0.941	1	2	3	3605
0.941	1	1	3	1032
0.941	3	2	3	3605
0.941	3	1	3	1032
0.942	1	2	3	3605
0.942	1	1	3	1032
0.942	3	2	3	3605
0.942	3	1	3	1032
0.943	1	2	3	3605
0.943	1	1	3	1032
0.943	3	2	3	3605
0.943	3	1	3	1032
0.944	1	2	3	3605
0.944	1	1	3	1032
0.944	3	2	3	3605
0.944	3	1	3	1032
0.945	1	2	3	3605
0.945	1	1	3	1032
0.945	3	2	3	3605
0.945	3	1	3	1032
0.946	1	2	3	3605
0.946	1	1	3	1032
0.946	3	2	3	3605
0.946	3	1	3	1032
0.947	1	2	3	3605
0.947	1	1	3	1032
0.947	3	2	3	3605
0.947	3	1	3	1032
0.948	1	2	3	3605
0.948	1	1	3	1032
0.948	3	2	3	3605
0.948	3	1	3	1032
0.949	1	2	3	3605
0.949	1	1	3	1032
0.949	3	2	3	3605
0.949	3	1	3	1032
0.95	1	2	3	3605
0.95	1	1	3	1032
0.95	3	2	3	3605
0.95	3	1	3	1032
0.951	1	2	3	3605
0.951	1	1	3	1032
0.951	3	2	3	3605
0.951	3	1	3	1032
0.952	1	2	3	3203
0.952	1	1	3	1032
0.952	3	2	3	3605
0.952	3	1	3	1032
0.953	1	2	3	3605
0.953	1	1	3	1032
0.953	3	2	3	3605
0.953	3	1	3	1032
0.954	1	2	3	3605
0.954	1	1	3	1032
0.954	3	2	3	3605
0.954	3	1	3	1032
0.955	1	2	3	3605
0.955	1	1	3	1032
0.955	3	2	3	3605
0.955	3	1	3	1032
0.956	1	2	3	3605
0.956	1	1	3	1032
0.956	3	2	3	3605
0.956	3	1	3	1032
0.957	1	2	3	3605
0.957	1	1	3	1032
0.957	3	2	3	3605
0.957	3	1	3	1032
0.958	1	2	3	3605
0.958	1	1	3	1032
0.958	3	2	3	3605
0.958	3	1	3	1032
0.959	1	2	3	3605
0.959	1	1	3	1032
0.959	3	2	3	3605
0.959	3	1	3	1032
0.96	1	2	3	3605
0.96	1	1	3	1032
0.96	3	2	3	3605
0.96	3	1	3	1032
0.961	1	2	3	3605
0.961	1	1	3	1032
0.961	3	2	3	3605
0.961	3	1	3	1032
0.962	1	2	3	3605
0.962	1	1	3	1032
0.962	3	2	3	3605
0.962	3	1	3	1032
0.963	1	2	3	3605
0.963	1	1	3	1032
0.963	3	2	3	3605
0.963	3	1	3	1032
0.964	1	2	3	3605
0.964	1	1	3	1032
0.964	3	2	3	3605
0.964	3	1	3	1032
0.965	1	2	3	3605
0.965	1	1	3	1032
0.965	3	2	3	3605
0.965	3	1	3	1032
0.966	1	2	3	3605
0.966	1	1	3	1032
0.966	3	2	3	3605
0.966	3	1	3	1032
0.967	1	2	3	3605
0.967	1	1	3	1032
0.967	3	2	3	3605
0.967	3	1	3	1032
0.968	1	2	3	3605
0.968	1	1	3	1032
0.968	3	2	3	3605
0.968	3	1	3	1032
0.969	1	2	3	3605
0.969	1	1	3	1032
0.969	3	2	3	3605
0.969	3	1	3	1032
0.97	1	2	3	3605
0.97	1	1	3	1032
0.97	3	2	3	3605
0.97	3	1	3	1032
0.971	1	2	3	3605
0.971	1	1	3	1032
0.971	3	2	3	3605
0.971	3	1	3	1032
0.972	1	2	3	3605
0.972	1	1	3	1032
0.972	3	2	3	3605
0.972	3	1	3	1032
0.973	1	2	3	3605
0.973	1	1	3	1032
0.973	3	2	3	3605
0.973	3	1	3	1032
0.974	1	2	3	3605
0.974	1	1	3	1032
0.974	3	2	3	3605
0.974	3	1	3	1032
0.975	1	2	3	3605
0.975	1	1	3	1032
0.975	3	2	3	3203
0.975	3	1	3	1032
0.976	1	2	3	3605
0.976	1	1	3	1032
0.976	3	2	3	3605
0.976	3	1	3	1032
0.977	1	2	3	3605
0.977	1	1	3	1032
0.977	3	2	3	3605
0.977	3	1	3	1032
0.978	1	2	3	3605
0.978	1	1	3	1032
0.978	3	2	3	3605
0.978	3	1	3	1032
0.979	1	2	3	3605
0.979	1	1	3	1032
0.979	3	2	3	3605
0.979	3	1	3	1032
0.98	1	2	3	3605
0.98	1	1	3	1032
0.98	3	2	3	3605
0.98	3	1	3	1032
0.981	1	2	3	3605
0.981	1	1	3	1032
0.981	3	2	3	3605
0.981	3	1	3	1032
0.982	1	2	3	3605
0.982	1	1	3	1032
0.982	3	2	3	3605
0.982	3	1	3	1032
0.983	1	2	3	3605
0.983	1	1	3	1032
0.983	3	2	3	3605
0.983	3	1	3	1032
0.984	1	2	3	3203
0.984	1	1	3	1032
0.984	3	2	3	3605
0.984	3	1	3	1032
0.985	1	2	3	3605
0.985	1	1	3	1032
0.985	3	2	3	3605
0.985	3	1	3	1032
0.986	1	2	3	3605
0.986	1	1	3	1032
0.986	3	2	3	3605
0.986	3	1	3	1032
0.987	1	2	3	3605
0.987	1	1	3	1032
0.987	3	2	3	3605
0.987	3	1	3	1032
0.988	1	2	3	3605
0.988	1	1	3	1032
0.988	3	2	3	3605
0.988	3	1	3	1032
0.989	1	2	3	3605
0.989	1	1	3	1032
0.989	3	2	3	3605
0.989	3	1	3	1032
0.99	1	2	3	3605
0.99	1	1	3	1032
0.99	3	2	3	3605
0.99	3	1	3	1032
0.991	1	2	3	3605
0.991	1	1	3	1032
0.991	3	2	3	3605
0.991	3	1	3	1032
0.992	1	2	3	3605
0.992	1	1	3	1032
0.992	3	2	3	3605
0.992	3	1	3	1032
0.993	1	2	3	3605
0.993	1	1	3	1032
0.993	3	2	3	3605
0.993	3	1	3	1032
0.994	1	2	3	3605
0.994	1	1	3	1032
0.994	3	2	3	3605
0.994	3	1	3	1032
0.995	1	2	3	3605
0.995	1	1	3	1032
0.995	3	2	3	3605
0.995	3	1	3	1032
0.996	1	2	3	3605
0.996	1	1	3	1032
0.996	3	2	3	3605
0.996	3	1	3	1032
0.997	1	2	3	3605
0.997	1	1	3	1032
0.997	3	2	3	3605
0.997	3	1	3	1032
0.998	1	2	3	3605
0.998	1	1	3	1032
0.998	3	2	3	3605
0.998	3	1	3	1032
0.999	1	2	3	3605
0.999	1	1	3	1032
0.999	3	2	3	3605
0.999	3	1	3	1032
1	1	2	3	3605
1	1	1	3	1032
1	3	2	3	3605
1	3	1	3	1032
1.001	1	2	3	3605
1.001	1	1	3	1032
1.001	3	2	3	3605
1.001	3	1	3	1032
1.002	1	2	3	3605
1.002	1	1	3	1032
1.002	3	2	3	3605
1.002	3	1	3	1032
1.003	1	2	3	3605
1.003	1	1	3	1032
1.003	3	2	3	3605
1.003	3	1	3	1032
1.004	1	2	3	3605
1.004	1	1	3	1032
1.004	3	2	3	3605
1.004	3	1	3	1032
1.005	1	2	3	3605
1.005	1	1	3	1032
1.005	3	2	3	3605
1.005	3	1	3	1032
1.006	1	2	3	3605
1.006	1	1	3	1032
1.006	3	2	3	3605
1.006	3	1	3	1032
1.007	1	2	3	3605
1.007	1	1	3	1032
1.007	3	2	3	3605
1.007	3	1	3	1032
1.008	1	2	3	3605
1.008	1	1	3	1032
1.008	3	2	3	3605
1.008	3	1	3	1032
1.009	1	2	3	3605
1.009	1	1	3	1032
1.009	3	2	3	3605
1.009	3	1	3	1032
1.01	1	2	3	3605
1.01	1	1	3	1032
1.01	3	2	3	3605
1.01	3	1	3	1032
1.011	1	2	3	3605
1.011	1	1	3	1032
1.011	3	2	3	3605
1.011	3	1	3	1032
1.012	1	2	3	3605
1.012	1	1	3	1032
1.012	3	2	3	3605
1.012	3	1	3	1032
1.013	1	2	3	3605
1.013	1	1	3	1032
1.013	3	2	3	3605
1.013	3	1	3	1032
1.014	1	2	3	3605
1.014	1	1	3	1032
1.014	3	2	3	3605
1.014	3	1	3	1032
1.015	1	2	3	3605
1.015	1	1	3	1032
1.015	3	2	3	3605
1.015	3	1	3	1032
1.016	1	2	3	3605
1.016	1	1	3	1032
1.016	3	2	3	3605
1.016	3	1	3	1032
1.017	1	2	3	3605
1.017	1	1	3	1032
1.017	3	2	3	3605
1.017	3	1	3	1032
1.018	1	2	3	3605
1.018	1	1	3	1032
1.018	3	2	3	3605
1.018	3	1	3	1032
1.019	1	2	3	3605
1.019	1	1	3	1032
1.019	3	2	3	3203
1.019	3	1	3	1032
1.02	1	2	3	3605
1.02	1	1	3	1032
1.02	3	2	3	3605
1.02	3	1	3	1032
1.021	1	2	3	3605
1.021	1	1	3	1032
1.021	3	2	3	3605
1.021	3	1	3	1032
1.022	1	2	3	3605
1.022	1	1	3	1032
1.022	3	2	3	3605
1.022	3	1	3	1032
1.023	1	2	3	3605
1.023	1	1	3	1032
1.023	3	2	3	3605
1.023	3	1	3	1032
1.024	1	2	3	3605
1.024	1	1	3	1032
1.024	3	2	3	3605
1.024	3	1	3	1032
1.025	1	2	3	3605
1.025	1	1	3	1032
1.025	3	2	3	3605
1.025	3	1	3	1032
1.026	1	2	3	3605
1.026	1	1	3	1032
1.026	3	2	3	3605
1.026	3	1	3	1032
1.027	1	2	3	3605
1.027	1	1	3	1032
1.027	3	2	3	3605
1.027	3	1	3	1032
1.028	1	2	3	3605
1.028	1	1	3	1032
1.028	3	2	3	3605
1.028	3	1	3	1032
1.029	1	2	3	3605
1.029	1	1	3	1032
1.029	3	2	3	3605
1.029	3	1	3	1032
1.03	1	2	3	3605
1.03	1	1	3	1032
1.03	3	2	3	3605
1.03	3	1	3	1032
1.031	1	2	3	3605
1.031	1	1	3	1032
1.031	3	2	3	3605
1.031	3	1	3	1032
1.032	1	2	3	3203
1.032	1	1	3	1032
1.032	3	2	3	3605
1.032	3	1	3	1032
1.033	1	2	3	3605
1.033	1	1	3	1032
1.033	3	2	3	3605
1.033	3	1	3	1032
1.034	1	2	3	3605
1.034	1	1	3	1032
1.034	3	2	3	3605
1.034	3	1	3	1032
1.035	1	2	3	3605
1.035	1	1	3	1032
1.035	3	2	3	3605
1.035	3	1	3	1032
1.036	1	2	3	3605
1.036	1	1	3	1032
1.036	3	2	3	3605
1.036	3	1	3	1032
1.037	1	2	3	3605
1.037	1	1	3	1032
1.037	3	2	3	3605
1.037	3	1	3	1032
1.038	1	2	3	3605
1.038	1	1	3	1032
1.038	3	2	3	3605
1.038	3	1	3	1032
1.039	1	2	3	3605
1.039	1	1	3	1032
1.039	3	2	3	3605
1.039	3	1	3	1032
1.04	1	2	3	3605
1.04	1	1	3	1032
1.04	3	2	3	3605
1.04	3	1	3	1032
1.041	1	2	3	3605
1.041	1	1	3	1032
1.041	3	2	3	3605
1.041	3	1	3	1032
1.042	1	2	3	3605
1.042	1	1	3	1032
1.042	3	2	3	3605
1.042	3	1	3	1032
1.043	1	2	3	3605
1.043	1	1	3	1032
1.043	3	2	3	3605
1.043	3	1	3	1032
1.044	1	2	3	3605
1.044	1	1	3	1032
1.044	3	2	3	3605
1.044	3	1	3	1032
1.045	1	2	3	3605
1.045	1	1	3	1032
1.045	3	2	3	3605
1.045	3	1	3	1032
1.046	1	2	3	3605
1.046	1	1	3	1032
1.046	3	2	3	3605
1.046	3	1	3	1032
1.047	1	2	3	3605
1.047	1	1	3	1032
1.047	3	2	3	3605
1.047	3	1	3	1032
1.048	1	2	3	3605
1.048	1	1	3	1032
1.048	3	2	3	3605
1.048	3	1	3	1032
1.049	1	2	3	3605
1.049	1	1	3	1032
1.049	3	2	3	3605
1.049	3	1	3	1032
1.05	1	2	3	3605
1.05	1	1	3	1032
1.05	3	2	3	3605
1.05	3	1	3	1032
1.051	1	2	3	3605
1.051	1	1	3	1032
1.051	3	2	3	3605
1.051	3	1	3	1032
1.052	1	2	3	3605
1.052	1	1	3	1032
1.052	3	2	3	3605
1.052	3	1	3	1032
1.053	1	2	3	3605
1.053	1	1	3	1032
1.053	3	2	3	3605
1.053	3	1	3	1032
1.054	1	2	3	3605
1.054	1	1	3	1032
1.054	3	2	3	3605
1.054	3	1	3	1032
1.055	1	2	3	3605
1.055	1	1	3	1032
1.055	3	2	3	3203
1.055	3	1	3	1032
1.056	1	2	3	3605
1.056	1	1	3	1032
1.056	3	2	3	3605
1.056	3	1	3	1032
1.057	1	2	3	3605
1.057	1	1	3	1032
1.057	3	2	3	3605
1.057	3	1	3	1032
1.058	1	2	3	3605
1.058	1	1	3	1032
1.058	3	2	3	3605
1.058	3	1	3	1032
1.059	1	2	3	3605
1.059	1	1	3	1032
1.059	3	2	3	3605
1.059	3	1	3	1032
1.06	1	2	3	3605
1.06	1	1	3	1032
1.06	3	2	3	3605
1.06	3	1	3	1032
1.061	1	2	3	3605
1.061	1	1	3	1032
1.061	3	2	3	3605
1.061	3	1	3	1032
1.062	1	2	3	3605
1.062	1	1	3	1032
1.062	3	2	3	3605
1.062	3	1	3	1032
1.063	1	2	3	3605
1.063	1	1	3	1032
1.063	3	2	3	3605
1.063	3	1	3	1032
1.064	1	2	3	3203
1.064	1	1	3	1032
1.064	3	2	3	3605
1.064	3	1	3	1032
1.065	1	2	3	3605
1.065	1	1	3	1032
1.065	3	2	3	3605
1.065	3	1	3	1032
1.066	1	2	3	3605
1.066	1	1	3	1032
1.066	3	2	3	3605
1.066	3	1	3	1032
1.067	1	2	3	3605
1.067	1	1	3	1032
1.067	3	2	3	3605
1.067	3	1	3	1032
1.068	1	2	3	3605
1.068	1	1	3	1032
1.068	3	2	3	3605
1.068	3	1	3	1032
1.069	1	2	3	3605
1.069	1	1	3	1032
1.069	3	2	3	3605
1.069	3	1	3	1032
1.07	1	2	3	3605
1.07	1	1	3	1032
1.07	3	2	3	3605
1.07	3	1	3	1032
1.071	1	2	3	3605
1.071	1	1	3	1032
1.071	3	2	3	3605
1.071	3	1	3	1032
1.072	1	2	3	3605
1.072	1	1	3	1032
1.072	3	2	3	3605
1.072	3	1	3	1032
1.073	1	2	3	3605
1.073	1	1	3	1032
1.073	3	2	3	3605
1.073	3	1	3	1032
1.074	1	2	3	3605
1.074	1	1	3	1032
1.074	3	2	3	3605
1.074	3	1	3	1032
1.075	1	2	3	3605
1.075	1	1	3	1032
1.075	3	2	3	3605
1.075	3	1	3	1032
1.076	1	2	3	3605
1.076	1	1	3	1032
1.076	3	2	3	3605
1.076	3	1	3	1032
1.077	1	2	3	3605
1.077	1	1	3	1032
1.077	3	2	3	3605
1.077	3	1	3	1032
1.078	1	2	3	3605
1.078	1	1	3	1032
1.078	3	2	3	3605
1.078	3	1	3	1032
1.079	1	2	3	3605
1.079	1	1	3	1032
1.079	3	2	3	3605
1.079	3	1	3	1032
1.08	1	2	3	3605
1.08	1	1	3	1032
1.08	3	2	3	3605
1.08	3	1	3	1032
1.081	1	2	3	3605
1.081	1	1	3	1032
1.081	3	2	3	3605
1.081	3	1	3	1032
1.082	1	2	3	3605
1.082	1	1	3	1032
1.082	3	2	3	3605
1.082	3	1	3	1032
1.083	1	2	3	3605
1.083	1	1	3	1032
1.083	3	2	3	3605
1.083	3	1	3	1032
1.084	1	2	3	3605
1.084	1	1	3	1032
1.084	3	2	3	3605
1.084	3	1	3	1032
1.085	1	2	3	3605
1.085	1	1	3	1032
1.085	3	2	3	3605
1.085	3	1	3	1032
1.086	1	2	3	3605
1.086	1	1	3	1032
1.086	3	2	3	3605
1.086	3	1	3	1032
1.087	1	2	3	3605
1.087	1	1	3	1032
1.087	3	2	3	3605
1.087	3	1	3	1032
1.088	1	2	3	3605
1.088	1	1	3	1032
1.088	3	2	3	3605
1.088	3	1	3	1032
1.089	1	2	3	3605
1.089	1	1	3	1032
1.089	3	2	3	3605
1.089	3	1	3	1032
1.09	1	2	3	3605
1.09	1	1	3	1032
1.09	3	2	3	3605
1.09	3	1	3	1032
1.091	1	2	3	3605
1.091	1	1	3	1032
1.091	3	2	3	3605
1.091	3	1	3	1032
1.092	1	2	3	3605
1.092	1	1	3	1032
1.092	3	2	3	3605
1.092	3	1	3	1032
1.093	1	2	3	3605
1.093	1	1	3	1032
1.093	3	2	3	3605
1.093	3	1	3	1032
1.094	1	2	3	3605
1.094	1	1	3	1032
1.094	3	2	3	3605
1.094	3	1	3	1032
1.095	1	2	3	3605
1.095	1	1	3	1032
1.095	3	2	3	3605
1.095	3	1	3	1032
1.096	1	2	3	3605
1.096	1	1	3	1032
1.096	3	2	3	3605
1.096	3	1	3	1032
1.097	1	2	3	3605
1.097	1	1	3	1032
1.097	3	2	3	3605
1.097	3	1	3	1032
1.098	1	2	3	3605
1.098	1	1	3	1032
1.098	3	2	3	3605
1.098	3	1	3	1032
1.099	1	2	3	3605
1.099	1	1	3	1032
1.099	3	2	3	3203
1.099	3	1	3	1032
1.1	1	2	3	3605
1.1	1	1	3	1032
1.1	3	2	3	3605
1.1	3	1	3	1032
1.101	1	2	3	3605
1.101	1	1	3	1032
1.101	3	2	3	3605
1.101	3	1	3	1032
1.102	1	2	3	3605
1.102	1	1	3	1032
1.102	3	2	3	3605
1.102	3	1	3	1032
1.103	1	2	3	3605
1.103	1	1	3	1032
1.103	3	2	3	3605
1.103	3	1	3	1032
1.104	1	2	3	3605
1.104	1	1	3	1032
1.104	3	2	3	3605
1.104	3	1	3	1032
1.105	1	2	3	3605
1.105	1	1	3	1032
1.105	3	2	3	3605
1.105	3	1	3	1032
1.106	1	2	3	3605
1.106	1	1	3	1032
1.106	3	2	3	3605
1.106	3	1	3	1032
1.107	1	2	3	3605
1.107	1	1	3	1032
1.107	3	2	3	3605
1.107	3	1	3	1032
1.108	1	2	3	3605
1.108	1	1	3	1032
1.108	3	2	3	3605
1.108	3	1	3	1032
1.109	1	2	3	3605
1.109	1	1	3	1032
1.109	3	2	3	3605
1.109	3	1	3	1032
1.11	1	2	3	3605
1.11	1	1	3	1032
1.11	3	2	3	3605
1.11	3	1	3	1032
1.111	1	2	3	3605
1.111	1	1	3	1032
1.111	3	2	3	3605
1.111	3	1	3	1032
1.112	1	2	3	3203
1.112	1	1	3	1032
1.112	3	2	3	3605
1.112	3	1	3	1032
1.113	1	2	3	3605
1.113	1	1	3	1032
1.113	3	2	3	3605
1.113	3	1	3	1032
1.114	1	2	3	3605
1.114	1	1	3	1032
1.114	3	2	3	3605
1.114	3	1	3	1032
1.115	1	2	3	3605
1.115	1	1	3	1032
1.115	3	2	3	3605
1.115	3	1	3	1032
1.116	1	2	3	3605
1.116	1	1	3	1032
1.116	3	2	3	3605
1.116	3	1	3	1032
1.117	1	2	3	3605
1.117	1	1	3	1032
1.117	3	2	3	3605
1.117	3	1	3	1032
1.118	1	2	3	3605
1.118	1	1	3	1032
1.118	3	2	3	3605
1.118	3	1	3	1032
1.119	1	2	3	3605
1.119	1	1	3	1032
1.119	3	2	3	3605
1.119	3	1	3	1032
1.12	1	2	3	3605
1.12	1	1	3	1032
1.12	3	2	3	3605
1.12	3	1	3	1032
1.121	1	2	3	3605
1.121	1	1	3	1032
1.121	3	2	3	3605
1.121	3	1	3	1032
1.122	1	2	3	3605
1.122	1	1	3	1032
1.122	3	2	3	3605
1.122	3	1	3	1032
1.123	1	2	3	3605
1.123	1	1	3	1032
1.123	3	2	3	3605
1.123	3	1	3	1032
1.124	1	2	3	3605
1.124	1	1	3	1032
1.124	3	2	3	3605
1.124	3	1	3	1032
1.125	1	2	3	3605
1.125	1	1	3	1032
1.125	3	2	3	3605
1.125	3	1	3	1032
1.126	1	2	3	3605
1.126	1	1	3	1032
1.126	3	2	3	3605
1.126	3	1	3	1032
1.127	1	2	3	3605
1.127	1	1	3	1032
1.127	3	2	3	3605
1.127	3	1	3	1032
1.128	1	2	3	3605
1.128	1	1	3	1032
1.128	3	2	3	3605
1.128	3	1	3	1032
1.129	1	2	3	3605
1.129	1	1	3	1032
1.129	3	2	3	3605
1.129	3	1	3	1032
1.13	1	2	3	3605
1.13	1	1	3	1032
1.13	3	2	3	3605
1.13	3	1	3	1032
1.131	1	2	3	3605
1.131	1	1	3	1032
1.131	3	2	3	3605
1.131	3	1	3	1032
1.132	1	2	3	3605
1.132	1	1	3	1032
1.132	3	2	3	3605
1.132	3	1	3	1032
1.133	1	2	3	3605
1.133	1	1	3	1032
1.133	3	2	3	3605
1.133	3	1	3	1032
1.134	1	2	3	3605
1.134	1	1	3	1032
1.134	3	2	3	3605
1.134	3	1	3	1032
1.135	1	2	3	3605
1.135	1	1	3	1032
1.135	3	2	3	3203
1.135	3	1	3	1032
1.136	1	2	3	3605
1.136	1	1	3	1032
1.136	3	2	3	3605
1.136	3	1	3	1032
1.137	1	2	3	3605
1.137	1	1	3	1032
1.137	3	2	3	3605
1.137	3	1	3	1032
1.138	1	2	3	3605
1.138	1	1	3	1032
1.138	3	2	3	3605
1.138	3	1	3	1032
1.139	1	2	3	3605
1.139	1	1	3	1032
1.139	3	2	3	3605
1.139	3	1	3	1032
1.14	1	2	3	3605
1.14	1	1	3	1032
1.14	3	2	3	3605
1.14	3	1	3	1032
1.141	1	2	3	3605
1.141	1	1	3	1032
1.141	3	2	3	3605
1.141	3	1	3	1032
1.142	1	2	3	3605
1.142	1	1	3	1032
1.142	3	2	3	3605
1.142	3	1	3	1032
1.143	1	2	3	3605
1.143	1	1	3	1032
1.143	3	2	3	3605
1.143	3	1	3	1032
1.144	1	2	3	3203
1.144	1	1	3	1032
1.144	3	2	3	3605
1.144	3	1	3	1032
1.145	1	2	3	3605
1.145	1	1	3	1032
1.145	3	2	3	3605
1.145	3	1	3	1032
1.146	1	2	3	3605
1.146	1	1	3	1032
1.146	3	2	3	3605
1.146	3	1	3	1032
1.147	1	2	3	3605
