time(s)	cellId	rnti	lcid	packetSize
0.753003	3	1	3	1030
0.754002	1	1	3	1030
0.754003	3	1	3	1030
0.755002	1	1	3	1030
0.755003	3	1	3	1030
0.756002	1	1	3	1030
0.756003	3	1	3	1030
0.757002	1	1	3	1030
0.757003	3	1	3	1030
0.758002	1	1	3	1030
0.758003	3	1	3	1030
0.759002	1	1	3	1030
0.759003	3	1	3	1030
0.760002	1	1	3	1030
0.760003	3	1	3	1030
0.761002	1	1	3	1030
0.761003	3	1	3	1030
0.762002	1	1	3	1030
0.762003	3	1	3	1030
0.763002	1	1	3	1030
0.763003	3	1	3	1030
0.764002	1	1	3	1030
0.764003	3	1	3	1030
0.765002	1	1	3	1030
0.765003	3	1	3	1030
0.766002	1	1	3	1030
0.766003	3	1	3	1030
0.767002	1	1	3	1030
0.767003	3	1	3	1030
0.768002	1	1	3	1030
0.768003	3	1	3	1030
0.769002	1	1	3	1030
0.769003	3	1	3	1030
0.770002	1	1	3	1030
0.770003	3	1	3	1030
0.771002	1	1	3	1030
0.771003	3	1	3	1030
0.772002	1	1	3	1030
0.772003	3	1	3	1030
0.773002	1	1	3	1030
0.773003	3	1	3	1030
0.774002	1	1	3	1030
0.774003	3	1	3	1030
0.775002	1	1	3	1030
0.775003	3	1	3	1030
0.776002	1	1	3	1030
0.776003	3	1	3	1030
0.777002	1	1	3	1030
0.777003	3	1	3	1030
0.778002	1	1	3	1030
0.778003	3	1	3	1030
0.779002	1	1	3	1030
0.779003	3	1	3	1030
0.780002	1	1	3	1030
0.780003	3	1	3	1030
0.781002	1	1	3	1030
0.781003	3	1	3	1030
0.782002	1	1	3	1030
0.782003	3	1	3	1030
0.783002	1	1	3	1030
0.783003	3	1	3	1030
0.784002	1	1	3	1030
0.784003	3	1	3	1030
0.785002	1	1	3	1030
0.785003	3	1	3	1030
0.786002	1	1	3	1030
0.786003	3	1	3	1030
0.787002	1	1	3	1030
0.787003	3	1	3	1030
0.788002	1	1	3	1030
0.788003	3	1	3	1030
0.789002	1	1	3	1030
0.789003	3	1	3	1030
0.790002	1	1	3	1030
0.790003	3	1	3	1030
0.791002	1	1	3	1030
0.791003	3	1	3	1030
0.792002	1	1	3	1030
0.792003	3	1	3	1030
0.793002	1	1	3	1030
0.793003	3	1	3	1030
0.794002	1	1	3	1030
0.794003	3	1	3	1030
0.795002	1	1	3	1030
0.795003	3	1	3	1030
0.796002	1	1	3	1030
0.796003	3	1	3	1030
0.797002	1	1	3	1030
0.797003	3	1	3	1030
0.798002	1	1	3	1030
0.798003	3	1	3	1030
0.799002	1	1	3	1030
0.799003	3	1	3	1030
0.800002	1	1	3	1030
0.800003	3	1	3	1030
0.801002	1	1	3	1030
0.801003	3	1	3	1030
0.802002	1	1	3	1030
0.802003	3	1	3	1030
0.803002	1	1	3	1030
0.803003	3	1	3	1030
0.804002	1	1	3	1030
0.804003	3	1	3	1030
0.805002	1	1	3	1030
0.805003	3	1	3	1030
0.806002	1	1	3	1030
0.806003	3	1	3	1030
0.807002	1	1	3	1030
0.807003	3	1	3	1030
0.808002	1	1	3	1030
0.808003	3	1	3	1030
0.809002	1	1	3	1030
0.809003	3	1	3	1030
0.810002	1	1	3	1030
0.810003	3	1	3	1030
0.810004	1	2	3	1030
0.810004	3	2	3	1030
0.810102	1	2	3	1030
0.810103	3	2	3	1030
0.810202	1	2	3	1030
0.810203	3	2	3	1030
0.810302	1	2	3	1030
0.810303	3	2	3	1030
0.810402	1	2	3	1030
0.810403	3	2	3	1030
0.810502	1	2	3	1030
0.810503	3	2	3	1030
0.810602	1	2	3	1030
0.810603	3	2	3	1030
0.810702	1	2	3	1030
0.810703	3	2	3	1030
0.810802	1	2	3	1030
0.810803	3	2	3	1030
0.810902	1	2	3	1030
0.810903	3	2	3	1030
0.811002	1	1	3	1030
0.811003	3	1	3	1030
0.811004	1	2	3	1030
0.811004	3	2	3	1030
0.811102	1	2	3	1030
0.811103	3	2	3	1030
0.811202	1	2	3	1030
0.811203	3	2	3	1030
0.811302	1	2	3	1030
0.811303	3	2	3	1030
0.811402	1	2	3	1030
0.811403	3	2	3	1030
0.811502	1	2	3	1030
0.811503	3	2	3	1030
0.811602	1	2	3	1030
0.811603	3	2	3	1030
0.811702	1	2	3	1030
0.811703	3	2	3	1030
0.811802	1	2	3	1030
0.811803	3	2	3	1030
0.811902	1	2	3	1030
0.811903	3	2	3	1030
0.812002	1	1	3	1030
0.812003	3	1	3	1030
0.812004	1	2	3	1030
0.812004	3	2	3	1030
0.812102	1	2	3	1030
0.812103	3	2	3	1030
0.812202	1	2	3	1030
0.812203	3	2	3	1030
0.812302	1	2	3	1030
0.812303	3	2	3	1030
0.812402	1	2	3	1030
0.812403	3	2	3	1030
0.812502	1	2	3	1030
0.812503	3	2	3	1030
0.812602	1	2	3	1030
0.812603	3	2	3	1030
0.812702	1	2	3	1030
0.812703	3	2	3	1030
0.812802	1	2	3	1030
0.812803	3	2	3	1030
0.812902	1	2	3	1030
0.812903	3	2	3	1030
0.813002	1	1	3	1030
0.813003	3	1	3	1030
0.813004	1	2	3	1030
0.813004	3	2	3	1030
0.813102	1	2	3	1030
0.813103	3	2	3	1030
0.813202	1	2	3	1030
0.813203	3	2	3	1030
0.813302	1	2	3	1030
0.813303	3	2	3	1030
0.813402	1	2	3	1030
0.813403	3	2	3	1030
0.813502	1	2	3	1030
0.813503	3	2	3	1030
0.813602	1	2	3	1030
0.813603	3	2	3	1030
0.813702	1	2	3	1030
0.813703	3	2	3	1030
0.813802	1	2	3	1030
0.813803	3	2	3	1030
0.813902	1	2	3	1030
0.813903	3	2	3	1030
0.814002	1	1	3	1030
0.814003	3	1	3	1030
0.814004	1	2	3	1030
0.814004	3	2	3	1030
0.814102	1	2	3	1030
0.814103	3	2	3	1030
0.814202	1	2	3	1030
0.814203	3	2	3	1030
0.814302	1	2	3	1030
0.814303	3	2	3	1030
0.814402	1	2	3	1030
0.814403	3	2	3	1030
0.814502	1	2	3	1030
0.814503	3	2	3	1030
0.814602	1	2	3	1030
0.814603	3	2	3	1030
0.814702	1	2	3	1030
0.814703	3	2	3	1030
0.814802	1	2	3	1030
0.814803	3	2	3	1030
0.814902	1	2	3	1030
0.814903	3	2	3	1030
0.815002	1	1	3	1030
0.815003	3	1	3	1030
0.815004	1	2	3	1030
0.815004	3	2	3	1030
0.815102	1	2	3	1030
0.815103	3	2	3	1030
0.815202	1	2	3	1030
0.815203	3	2	3	1030
0.815302	1	2	3	1030
0.815303	3	2	3	1030
0.815402	1	2	3	1030
0.815403	3	2	3	1030
0.815502	1	2	3	1030
0.815503	3	2	3	1030
0.815602	1	2	3	1030
0.815603	3	2	3	1030
0.815702	1	2	3	1030
0.815703	3	2	3	1030
0.815802	1	2	3	1030
0.815803	3	2	3	1030
0.815902	1	2	3	1030
0.815903	3	2	3	1030
0.816002	1	1	3	1030
0.816003	3	1	3	1030
0.816004	1	2	3	1030
0.816004	3	2	3	1030
0.816102	1	2	3	1030
0.816103	3	2	3	1030
0.816202	1	2	3	1030
0.816203	3	2	3	1030
0.816302	1	2	3	1030
0.816303	3	2	3	1030
0.816402	1	2	3	1030
0.816403	3	2	3	1030
0.816502	1	2	3	1030
0.816503	3	2	3	1030
0.816602	1	2	3	1030
0.816603	3	2	3	1030
