Time	CellId	RNTI	BWPId	SINR(dB)
0.445286	1	1	0	46.2496
0.445286	3	1	0	48.4258
0.446286	1	1	0	55.0349
0.446286	3	1	0	38.7165
0.447286	1	1	0	45.5042
0.447286	3	1	0	45.2174
0.448286	1	1	0	43.7376
0.448286	3	1	0	45.625
0.449286	1	1	0	50.2027
0.449286	3	1	0	45.1124
0.450286	1	1	0	46.0386
0.450286	3	1	0	47.2338
0.451286	1	1	0	50.0803
0.451286	3	1	0	46.1894
0.452286	1	1	0	43.5014
0.452286	3	1	0	40.6951
0.453286	1	1	0	42.4736
0.453286	3	1	0	47.688
0.454286	1	1	0	38.3952
0.454286	3	1	0	42.2018
0.455286	1	1	0	40.5394
0.455286	3	1	0	43.4956
0.456286	1	1	0	45.5454
0.456286	3	1	0	59.1033
0.457286	1	1	0	45.4024
0.457286	3	1	0	56.2648
0.458286	1	1	0	46.1661
0.458286	3	1	0	44.9579
0.459286	1	1	0	47.9731
0.459286	3	1	0	43.5061
0.460286	1	1	0	40.6947
0.460286	3	1	0	44.989
0.461286	1	1	0	39.4591
0.461286	3	1	0	44.938
0.462286	1	1	0	40.0075
0.462286	3	1	0	45.391
0.463286	1	1	0	50.4732
0.463286	3	1	0	47.4963
0.464286	1	1	0	49.5256
0.464286	3	1	0	50.5175
0.465286	1	1	0	45.7831
0.465286	3	1	0	48.9563
0.466286	1	1	0	44.0604
0.466286	3	1	0	48.1363
0.467286	1	1	0	50.1451
0.467286	3	1	0	40.2594
0.468286	1	1	0	48.9192
0.468286	3	1	0	48.5544
0.469286	1	1	0	56.3337
0.469286	3	1	0	39.9314
0.470286	1	1	0	46.4673
0.470286	3	1	0	60.502
0.471286	1	1	0	46.4868
0.471286	3	1	0	45.8844
0.472286	1	1	0	45.4114
0.472286	3	1	0	47.8157
0.473286	1	1	0	47.969
0.473286	3	1	0	45.4053
0.474286	1	1	0	46.9208
0.474286	3	1	0	48.5739
0.475286	1	1	0	51.3823
0.475286	3	1	0	39.0142
0.476286	1	1	0	52.4792
0.476286	3	1	0	64.6253
0.477286	1	1	0	46.5825
0.477286	3	1	0	41.8899
0.478286	1	1	0	44.0514
0.478286	3	1	0	45.5264
0.479286	1	1	0	43.4006
0.479286	3	1	0	48.4504
0.480286	1	1	0	44.465
0.480286	3	1	0	47.9235
0.481286	1	1	0	53.711
0.481286	3	1	0	41.8434
0.482286	1	1	0	50.3672
0.482286	3	1	0	47.9312
0.483286	1	1	0	49.4304
0.483286	3	1	0	39.8936
0.484286	1	1	0	51.2967
0.484286	3	1	0	51.4985
0.485286	1	1	0	44.0945
0.485286	3	1	0	46.604
0.486286	1	1	0	48.3312
0.486286	3	1	0	45.2784
0.487286	1	1	0	44.9321
0.487286	3	1	0	49.4568
0.488286	1	1	0	44.4661
0.488286	3	1	0	62.641
0.489286	1	1	0	44.0194
0.489286	3	1	0	41.7023
0.490286	1	1	0	46.499
0.490286	3	1	0	43.9398
0.491286	1	1	0	48.4481
0.491286	3	1	0	42.3926
0.492286	1	1	0	52.1593
0.492286	3	1	0	50.2039
0.493286	1	1	0	46.6963
0.493286	3	1	0	47.3854
0.494286	1	1	0	45.7024
0.494286	3	1	0	55.3537
0.495286	1	1	0	46.93
0.495286	3	1	0	50.8821
0.496286	1	1	0	52.9196
0.496286	3	1	0	45.5116
0.497286	1	1	0	51.1744
0.497286	3	1	0	45.7425
0.498286	1	1	0	54.138
0.498286	3	1	0	41.6213
0.499286	1	1	0	48.1884
0.499286	3	1	0	48.3303
0.500286	1	1	0	48.6621
0.500286	3	1	0	43.9667
0.501286	1	1	0	51.3977
0.501286	3	1	0	44.2065
0.502286	1	1	0	51.7728
0.502286	3	1	0	43.1571
0.503286	1	1	0	49.1351
0.503286	3	1	0	42.587
0.504286	1	1	0	46.1556
0.504286	3	1	0	38.5055
0.505286	1	1	0	48.2735
0.505286	3	1	0	54.4329
0.506286	1	1	0	48.1145
0.506286	3	1	0	37.659
0.507286	1	1	0	50.8852
0.507286	3	1	0	51.6693
0.508286	1	1	0	51.1461
0.508286	3	1	0	45.3835
0.509286	1	1	0	50.9717
0.509286	3	1	0	43.3014
0.510286	1	1	0	54.4575
0.510286	3	1	0	41.8869
0.511286	1	1	0	42.7395
0.511286	3	1	0	46.7326
0.512286	1	1	0	40.7898
0.512286	3	1	0	37.1827
0.513286	1	1	0	44.3045
0.513286	3	1	0	44.1519
0.514286	1	1	0	43.2376
0.514286	3	1	0	38.9305
0.515286	1	1	0	45.2273
0.515286	3	1	0	51.753
0.516286	1	1	0	41.7738
0.516286	3	1	0	45.9873
0.517286	1	1	0	39.038
0.517286	3	1	0	51.4462
0.518286	1	1	0	39.5364
0.518286	3	1	0	46.3607
0.519286	1	1	0	41.0571
0.519286	3	1	0	41.573
0.520286	1	1	0	47.0098
0.520286	3	1	0	39.398
0.521286	1	1	0	44.4065
0.521286	3	1	0	43.5322
0.522286	1	1	0	45.8783
0.522286	3	1	0	44.7264
0.523286	1	1	0	51.7586
0.523286	3	1	0	54.3647
0.524286	1	1	0	48.8446
0.524286	3	1	0	54.6678
0.525286	1	1	0	41.2132
0.525286	3	1	0	43.8567
0.526286	1	1	0	43.5447
0.526286	3	1	0	42.8969
0.527286	1	1	0	50.5427
0.527286	3	1	0	38.331
0.528286	1	1	0	53.3036
0.528286	3	1	0	44.5273
0.529286	1	1	0	55.1563
0.529286	3	1	0	48.0278
0.530286	1	1	0	45.6111
0.530286	3	1	0	46.752
0.531286	1	1	0	48.6209
0.531286	3	1	0	52.2274
0.532286	1	1	0	49.2069
0.532286	3	1	0	41.337
0.533286	1	1	0	54.5919
0.533286	3	1	0	41.289
0.534286	1	1	0	44.7038
0.534286	3	1	0	38.749
0.535286	1	1	0	43.6564
0.535286	3	1	0	36.7612
0.536286	1	1	0	43.9587
0.536286	3	1	0	45.276
0.537286	1	1	0	51.928
0.537286	3	1	0	39.5713
0.538286	1	1	0	47.9127
0.538286	3	1	0	46.31
0.539286	1	1	0	43.8187
0.539286	3	1	0	44.663
0.540286	1	1	0	47.2107
0.540286	3	1	0	40.5938
0.541286	1	1	0	47.3406
0.541286	3	1	0	39.2107
0.542286	1	1	0	45.247
0.542286	3	1	0	39.7794
0.543286	1	1	0	43.6565
0.543286	3	1	0	36.5332
0.544286	1	1	0	50.621
0.544286	3	1	0	44.3172
0.545286	1	1	0	51.8397
0.545286	3	1	0	42.669
0.546286	1	1	0	49.8759
0.546286	3	1	0	50.6801
0.547286	1	1	0	52.1753
0.547286	3	1	0	46.2922
0.548286	1	1	0	46.5399
0.548286	3	1	0	53.2918
0.549286	1	1	0	43.1065
0.549286	3	1	0	40.1344
0.550286	1	1	0	42.5225
0.550286	3	1	0	38.4706
0.551286	1	1	0	41.0145
0.551286	3	1	0	40.0526
0.552286	1	1	0	41.4955
0.552286	3	1	0	46.8182
0.553286	1	1	0	56.3588
0.553286	3	1	0	52.9739
0.554286	1	1	0	45.0954
0.554286	3	1	0	45.3277
0.555286	1	1	0	47.6262
0.555286	3	1	0	42.9843
0.556286	1	1	0	46.1588
0.556286	3	1	0	40.9305
0.557286	1	1	0	41.7017
0.557286	3	1	0	37.9555
0.558286	1	1	0	38.7801
0.558286	3	1	0	38.1961
0.559286	1	1	0	41.1686
0.559286	3	1	0	43.7102
0.560286	1	1	0	46.7259
0.560286	3	1	0	51.3937
0.561286	1	1	0	50.4236
0.561286	3	1	0	55.2523
0.562286	1	1	0	53.3274
0.562286	3	1	0	41.1727
0.563286	1	1	0	42.7135
0.563286	3	1	0	37.8288
0.564286	1	1	0	42.4398
0.564286	3	1	0	40.6136
0.565286	1	1	0	58.8211
0.565286	3	1	0	37.1712
0.566286	1	1	0	48.701
0.566286	3	1	0	38.4085
0.567286	1	1	0	54.2547
0.567286	3	1	0	43.7261
0.568286	1	1	0	43.512
0.568286	3	1	0	43.9043
0.569286	1	1	0	38.4094
0.569286	3	1	0	41.7968
0.570286	1	1	0	49.26
0.570286	3	1	0	43.3714
0.571286	1	1	0	42.2388
0.571286	3	1	0	36.895
0.572286	1	1	0	48.5032
0.572286	3	1	0	40.2856
0.573286	1	1	0	43.7227
0.573286	3	1	0	37.5948
0.574286	1	1	0	42.3296
0.574286	3	1	0	38.2486
0.575286	1	1	0	36.2828
0.575286	3	1	0	42.6335
0.576286	1	1	0	37.6288
0.576286	3	1	0	46.6317
0.577286	1	1	0	41.3572
0.577286	3	1	0	49.8074
0.578286	1	1	0	45.7523
0.578286	3	1	0	44.9882
0.579286	1	1	0	53.807
0.579286	3	1	0	38.9529
0.580286	1	1	0	51.7494
0.580286	3	1	0	39.3699
0.581286	1	1	0	39.3472
0.581286	3	1	0	38.7508
0.582286	1	1	0	40.8412
0.582286	3	1	0	45.1461
0.583286	1	1	0	45.63
0.583286	3	1	0	41.8833
0.584286	1	1	0	47.7181
0.584286	3	1	0	45.257
0.585286	1	1	0	56.2019
0.585286	3	1	0	43.9822
0.586286	1	1	0	46.6969
0.586286	3	1	0	40.2415
0.587286	1	1	0	44.5443
0.587286	3	1	0	40.1848
0.588286	1	1	0	44.4457
0.588286	3	1	0	40.7555
0.589286	1	1	0	56.7612
0.589286	3	1	0	53.6735
0.590286	1	1	0	44.7028
0.590286	3	1	0	46.9598
0.591286	1	1	0	46.9451
0.591286	3	1	0	54.9084
0.592286	1	1	0	44.1273
0.592286	3	1	0	40.3977
0.593286	1	1	0	43.122
0.593286	3	1	0	43.8588
0.594286	1	1	0	47.2017
0.594286	3	1	0	35.9297
0.595286	1	1	0	50.3486
0.595286	3	1	0	47.0791
0.596286	1	1	0	52.74
0.596286	3	1	0	39.0452
0.597286	1	1	0	56.0153
0.597286	3	1	0	41.5886
0.598286	1	1	0	45.4894
0.598286	3	1	0	41.6471
0.599286	1	1	0	46.6391
0.599286	3	1	0	45.733
0.600286	1	1	0	51.4557
0.600286	3	1	0	34.2951
0.601286	1	1	0	45.3328
0.601286	3	1	0	45.0248
0.602286	1	1	0	44.7958
0.602286	3	1	0	33.0048
0.603286	1	1	0	43.2022
0.603286	3	1	0	39.7797
0.604286	1	1	0	40.9287
0.604286	3	1	0	36.1812
0.605286	1	1	0	47.7609
0.605286	3	1	0	38.7809
0.606286	1	1	0	42.5973
0.606286	3	1	0	38.9303
0.607286	1	1	0	40.3163
0.607286	3	1	0	47.3297
0.608286	1	1	0	35.8774
0.608286	3	1	0	35.4927
0.609286	1	1	0	40.9614
0.609286	3	1	0	54.029
0.610286	1	1	0	39.0155
0.610286	3	1	0	34.3038
0.611286	1	1	0	38.2355
0.611286	3	1	0	42.5551
0.612286	1	1	0	38.6088
0.612286	3	1	0	38.3448
0.613286	1	1	0	39.0496
0.613286	3	1	0	44.5698
0.614286	1	1	0	35.9927
0.614286	3	1	0	40.593
0.615286	1	1	0	37.1369
0.615286	3	1	0	43.3036
0.616286	1	1	0	39.7958
0.616286	3	1	0	37.1057
0.617286	1	1	0	47.1282
0.617286	3	1	0	39.7881
0.618286	1	1	0	44.4722
0.618286	3	1	0	38.7086
0.619286	1	1	0	40.1864
0.619286	3	1	0	41.1866
0.620286	1	1	0	45.3729
0.620286	3	1	0	50.9676
0.621286	1	1	0	42.9601
0.621286	3	1	0	40.041
0.622286	1	1	0	49.8538
0.622286	3	1	0	55.771
0.623286	1	1	0	44.5401
0.623286	3	1	0	34.7918
0.624286	1	1	0	50.3152
0.624286	3	1	0	41.4597
0.625286	1	1	0	39.604
0.625286	3	1	0	35.2202
0.626286	1	1	0	39.6556
0.626286	3	1	0	43.5559
0.627286	1	1	0	46.4826
0.627286	3	1	0	37.8123
0.628286	1	1	0	49.3079
0.628286	3	1	0	41.0719
0.629286	1	1	0	40.371
0.629286	3	1	0	36.9738
0.630286	1	1	0	40.4062
0.630286	3	1	0	49.4606
0.631286	1	1	0	40.6097
0.631286	3	1	0	32.7203
0.632286	1	1	0	36.306
0.632286	3	1	0	51.1522
0.633286	1	1	0	37.7296
0.633286	3	1	0	33.5814
0.634286	1	1	0	38.5278
0.634286	3	1	0	39.3222
0.635286	1	1	0	45.8218
0.635286	3	1	0	36.874
0.636286	1	1	0	42.6785
0.636286	3	1	0	39.2493
0.637286	1	1	0	40.7663
0.637286	3	1	0	36.9024
0.638286	1	1	0	43.4034
0.638286	3	1	0	54.2648
0.639286	1	1	0	46.2756
0.639286	3	1	0	33.2716
0.640286	1	1	0	38.328
0.640286	3	1	0	45.0213
0.641286	1	1	0	39.8017
0.641286	3	1	0	36.4705
0.642286	1	1	0	43.4524
0.642286	3	1	0	45.8134
0.643286	1	1	0	43.4088
0.643286	3	1	0	41.2873
0.644286	1	1	0	45.5062
0.644286	3	1	0	47.1663
0.645286	1	1	0	47.5174
0.645286	3	1	0	41.3163
0.646286	1	1	0	50.9157
0.646286	3	1	0	39.106
0.647286	1	1	0	39.6566
0.647286	3	1	0	36.8719
0.648286	1	1	0	41.3158
0.648286	3	1	0	40.0896
0.649286	1	1	0	43.7566
0.649286	3	1	0	45.858
0.650286	1	1	0	45.9402
0.650286	3	1	0	41.0668
0.651286	1	1	0	48.7279
0.651286	3	1	0	45.9801
0.652286	1	1	0	48.9209
0.652286	3	1	0	36.7025
0.653286	1	1	0	50.972
0.653286	3	1	0	43.6847
0.654286	1	1	0	43.1593
0.654286	3	1	0	34.7773
0.655286	1	1	0	44.5676
0.655286	3	1	0	46.1124
0.656286	1	1	0	45.8233
0.656286	3	1	0	37.6951
0.657286	1	1	0	47.547
0.657286	3	1	0	41.9113
0.658286	1	1	0	39.5452
0.658286	3	1	0	38.2931
0.659286	1	1	0	42.8045
0.659286	3	1	0	40.6051
0.660286	1	1	0	53.2618
0.660286	3	1	0	34.669
0.661286	1	1	0	47.2499
0.661286	3	1	0	50.6808
0.662286	1	1	0	47.1215
0.662286	3	1	0	33.3995
0.663286	1	1	0	41.9539
0.663286	3	1	0	48.6023
0.664286	1	1	0	34.2694
0.664286	3	1	0	36.8848
0.665286	1	1	0	33.2679
0.665286	3	1	0	39.2692
0.666286	1	1	0	33.6142
0.666286	3	1	0	37.8316
0.667286	1	1	0	36.4816
0.667286	3	1	0	39.781
0.668286	1	1	0	39.3621
0.668286	3	1	0	34.5552
0.669286	1	1	0	38.3676
0.669286	3	1	0	46.5505
0.670286	1	1	0	35.7818
0.670286	3	1	0	33.7164
0.671286	1	1	0	33.6245
0.671286	3	1	0	44.6716
0.672286	1	1	0	32.5184
0.672286	3	1	0	41.432
0.673286	1	1	0	35.515
0.673286	3	1	0	47.5892
0.674286	1	1	0	40.4563
0.674286	3	1	0	39.8312
0.675286	1	1	0	49.5027
0.675286	3	1	0	38.0189
0.676286	1	1	0	42.343
0.676286	3	1	0	37.1594
0.677286	1	1	0	38.9367
0.677286	3	1	0	39.4073
0.678286	1	1	0	36.3553
0.678286	3	1	0	38.9183
0.679286	1	1	0	37.67
0.679286	3	1	0	44.7107
0.680286	1	1	0	52.1306
0.680286	3	1	0	46.9679
0.681286	1	1	0	44.1874
0.681286	3	1	0	42.2725
0.682286	1	1	0	52.8734
0.682286	3	1	0	49.5376
0.683286	1	1	0	37.7276
0.683286	3	1	0	35.2599
0.684286	1	1	0	37.5793
0.684286	3	1	0	43.512
0.685286	1	1	0	49.2883
0.685286	3	1	0	36.4992
0.686286	1	1	0	40.6111
0.686286	3	1	0	49.453
0.687286	1	1	0	49.1484
0.687286	3	1	0	40.2509
0.688286	1	1	0	39.2316
0.688286	3	1	0	41.0896
0.689286	1	1	0	38.1838
0.689286	3	1	0	36.8921
0.690286	1	1	0	34.4221
0.690286	3	1	0	40.6253
0.691286	1	1	0	40.8521
0.691286	3	1	0	33.7584
0.692286	1	1	0	42.4136
0.692286	3	1	0	55.8251
0.693286	1	1	0	40.3674
0.693286	3	1	0	35.8564
0.694286	1	1	0	48.1049
0.694286	3	1	0	46.0603
0.695286	1	1	0	44.8533
0.695286	3	1	0	41.5718
0.696286	1	1	0	39.9672
0.696286	3	1	0	38.8115
0.697286	1	1	0	38.5568
0.697286	3	1	0	37.6523
0.698286	1	1	0	40.631
0.698286	3	1	0	38.7361
0.699286	1	1	0	45.6668
0.699286	3	1	0	34.6208
0.700286	1	1	0	43.2079
0.700286	3	1	0	41.124
0.701286	1	1	0	45.0438
0.701286	3	1	0	35.3148
0.702286	1	1	0	43.2513
0.702286	3	1	0	45.1967
0.703286	1	1	0	46.9292
0.703286	3	1	0	40.175
0.704286	1	1	0	42.2447
0.704286	3	1	0	38.1181
0.705286	1	1	0	37.7443
0.705286	3	1	0	38.7898
0.706286	1	1	0	40.3448
0.706286	3	1	0	34.5145
0.707286	1	1	0	41.0753
0.707286	3	1	0	38.2951
0.708286	1	1	0	40.1665
0.708286	3	1	0	35.7945
0.709286	1	1	0	44.3377
0.709286	3	1	0	40.7159
0.710286	1	1	0	46.6951
0.710286	3	1	0	36.4744
0.711286	1	1	0	38.0365
0.711286	3	1	0	47.2725
0.712286	1	1	0	38.2015
0.712286	3	1	0	34.1464
0.713286	1	1	0	50.9477
0.713286	3	1	0	53.9949
0.714286	1	1	0	50.0433
0.714286	3	1	0	33.1217
0.715286	1	1	0	44.7054
0.715286	3	1	0	48.3086
0.716286	1	1	0	40.9737
0.716286	3	1	0	35.6289
0.717286	1	1	0	39.3377
0.717286	3	1	0	41.3077
0.718286	1	1	0	41.0397
0.718286	3	1	0	35.8631
0.719286	1	1	0	43.2399
0.719286	3	1	0	39.2831
0.720286	1	1	0	38.4458
0.720286	3	1	0	33.722
0.721286	1	1	0	36.5054
0.721286	3	1	0	41.0595
0.722286	1	1	0	35.026
0.722286	3	1	0	32.9349
0.723286	1	1	0	32.6665
0.723286	3	1	0	48.9622
0.724286	1	1	0	35.5243
0.724286	3	1	0	36.4316
0.725286	1	1	0	33.9244
0.725286	3	1	0	38.7794
0.726286	1	1	0	33.9015
0.726286	3	1	0	36.7634
0.727286	1	1	0	33.6478
0.727286	3	1	0	34.8661
0.728286	1	1	0	33.6372
0.728286	3	1	0	34.9701
0.729286	1	1	0	32.9137
0.729286	3	1	0	34.7395
0.730286	1	1	0	33.608
0.730286	3	1	0	34.782
0.731286	1	1	0	35.5037
0.731286	3	1	0	37.287
0.732286	1	1	0	35.3384
0.732286	3	1	0	38.851
0.733286	1	1	0	37.7772
0.733286	3	1	0	35.9054
0.734286	1	1	0	38.8756
0.734286	3	1	0	43.5053
0.735286	1	1	0	35.674
0.735286	3	1	0	33.587
0.736286	1	1	0	45.8934
0.736286	3	1	0	39.5868
0.737286	1	1	0	43.7369
0.737286	3	1	0	33.8926
0.738286	1	1	0	41.4019
0.738286	3	1	0	39.6516
0.739286	1	1	0	44.2523
0.739286	3	1	0	35.2658
0.740286	1	1	0	45.1189
0.740286	3	1	0	42.6965
0.741286	1	1	0	39.625
0.741286	3	1	0	33.9414
0.742286	1	1	0	40.783
0.742286	3	1	0	54.5348
0.743286	1	1	0	47.5643
0.743286	3	1	0	31.9906
0.744286	1	1	0	44.4396
0.744286	3	1	0	58.7863
0.745286	1	1	0	42.9062
0.745286	3	1	0	33.6867
0.746286	1	1	0	38.4087
0.746286	3	1	0	47.174
0.747286	1	1	0	38.8205
0.747286	3	1	0	36.6666
0.748286	1	1	0	41.7042
0.748286	3	1	0	38.1437
0.749286	1	1	0	48.0958
0.749286	3	1	0	35.2483
0.750286	1	1	0	49.3966
0.750286	3	1	0	36.0402
0.751286	1	1	0	40.7816
0.751286	3	1	0	33.3291
0.752286	1	1	0	42.2268
0.752286	3	1	0	39.0209
0.753286	1	1	0	39.3994
0.753286	3	1	0	35.0897
0.754286	1	1	0	40.7355
0.754286	3	1	0	40.763
0.755286	1	1	0	39.1009
0.755286	3	1	0	41.4435
0.756286	1	1	0	41.061
0.756286	3	1	0	34.6489
0.757286	1	1	0	38.9847
0.757286	3	1	0	38.0765
0.758286	1	1	0	50.1334
0.758286	3	1	0	33.3158
0.759286	1	1	0	46.7
0.759286	3	1	0	36.6208
0.760286	1	1	0	37.1733
0.760286	3	1	0	35.2865
0.761286	1	1	0	34.8135
0.761286	3	1	0	38.6018
0.762286	1	1	0	33.9407
0.762286	3	1	0	36.4578
0.763286	1	1	0	38.5716
0.763286	3	1	0	45.211
0.764286	1	1	0	40.5393
0.764286	3	1	0	33.381
0.765286	1	1	0	45.8043
0.765286	3	1	0	50.8925
0.766286	1	1	0	40.9105
0.766286	3	1	0	32.7474
0.767286	1	1	0	37.4637
0.767286	3	1	0	41.2041
0.768286	1	1	0	35.0855
0.768286	3	1	0	35.9073
0.769286	1	1	0	42.1298
0.769286	3	1	0	39.9321
0.770286	1	1	0	41.531
0.770286	3	1	0	37.4048
0.771286	1	1	0	41.795
0.771286	3	1	0	42.6739
0.772286	1	1	0	40.7377
0.772286	3	1	0	34.6212
0.773286	1	1	0	36.187
0.773286	3	1	0	46.2818
0.774286	1	1	0	37.0225
0.774286	3	1	0	33.164
0.775286	1	1	0	43.9664
0.775286	3	1	0	46.3423
0.776286	1	1	0	44.0728
0.776286	3	1	0	37.6631
0.777286	1	1	0	40.1611
0.777286	3	1	0	46.6112
0.778286	1	1	0	36.168
0.778286	3	1	0	38.2462
0.779286	1	1	0	32.704
0.779286	3	1	0	35.8001
0.780286	1	1	0	32.3123
0.780286	3	1	0	35.5379
0.781286	1	1	0	33.3377
0.781286	3	1	0	35.7428
0.782286	1	1	0	35.2387
0.782286	3	1	0	36.7546
0.783286	1	1	0	35.7835
0.783286	3	1	0	38.3896
0.784286	1	1	0	36.703
0.784286	3	1	0	42.9228
0.785286	1	1	0	31.8719
0.785286	3	1	0	36.9464
0.786286	1	1	0	31.9648
0.786286	3	1	0	61.0355
0.787286	1	1	0	32.4921
0.787286	3	1	0	32.2717
0.788286	1	1	0	34.2155
0.788286	3	1	0	40.0826
0.789286	1	1	0	39.2029
0.789286	3	1	0	33.018
0.790286	1	1	0	43.6135
0.790286	3	1	0	36.972
0.791286	1	1	0	41.1718
0.791286	3	1	0	35.8306
0.792286	1	1	0	43.5852
0.792286	3	1	0	39.3666
0.793286	1	1	0	34.6108
0.793286	3	1	0	35.2336
0.794286	1	1	0	36.7394
0.794286	3	1	0	53.1945
0.795286	1	1	0	39.6216
0.795286	3	1	0	31.1768
0.796286	1	1	0	48.894
0.796286	3	1	0	56.1704
0.797286	1	1	0	42.1383
0.797286	3	1	0	32.2559
0.798286	1	1	0	42.093
0.798286	3	1	0	42.1402
0.799286	1	1	0	39.5154
0.799286	3	1	0	35.5848
0.800286	1	1	0	50.3566
0.800286	3	1	0	36.4998
0.801286	1	1	0	48.7393
0.801286	3	1	0	32.1209
0.802286	1	1	0	43.9609
0.802286	3	1	0	36.1714
0.803286	1	1	0	40.3073
0.803286	3	1	0	30.2868
0.804286	1	1	0	40.5317
0.804286	3	1	0	41.5646
0.805286	1	1	0	37.2968
0.805286	3	1	0	31.838
0.806286	1	1	0	43.0711
0.806286	3	1	0	42.5882
0.807286	1	1	0	39.0355
0.807286	3	1	0	36.2358
0.808286	1	1	0	39.3082
0.808286	3	1	0	34.2993
0.809286	1	1	0	42.9391
0.809286	3	1	0	34.6447
0.810286	1	1	0	43.5204
0.810286	3	1	0	31.9819
0.811286	1	1	0	37.9863
0.811286	3	1	0	32.3463
0.812286	1	1	0	36.1553
0.812286	3	1	0	33.7975
0.813714	1	2	0	36.3488
0.813714	3	2	0	38.1196
0.813929	1	1	0	34.6069
0.813929	3	1	0	39.0793
0.814714	1	2	0	34.1362
0.814714	3	2	0	39.5335
0.814929	1	1	0	35.2993
0.814929	3	1	0	33.3137
0.815714	1	2	0	35.1766
0.815714	3	2	0	39.6778
0.815929	1	1	0	34.1541
0.815929	3	1	0	34.6763
0.816714	1	2	0	37.2006
0.816714	3	2	0	38.6029
0.816929	1	1	0	34.9135
0.816929	3	1	0	32.9231
0.817643	3	2	0	37.8768
0.817714	1	2	0	47.1226
0.817857	3	1	0	36.5396
0.817929	1	1	0	53.3511
0.818714	1	2	0	34.9609
0.818714	3	2	0	39.3373
0.818929	1	1	0	32.1256
0.818929	3	1	0	32.8929
0.819714	1	2	0	34.0037
0.819714	3	2	0	36.5476
0.819929	1	1	0	31.8623
0.819929	3	1	0	34.2742
0.820714	1	2	0	36.3851
0.820714	3	2	0	37.9557
0.820929	1	1	0	31.7985
0.820929	3	1	0	34.826
0.821714	1	2	0	35.5658
0.821714	3	2	0	38.3383
0.821929	1	1	0	33.2489
0.821929	3	1	0	34.0401
0.822714	1	2	0	35.6491
0.822714	3	2	0	38.0688
0.822929	1	1	0	33.1351
0.822929	3	1	0	39.064
0.823714	1	2	0	36.3161
0.823714	3	2	0	40.008
0.823929	1	1	0	33.3878
0.823929	3	1	0	31.6151
0.824714	1	2	0	33.2209
0.824714	3	2	0	38.786
0.824929	1	1	0	33.7314
0.824929	3	1	0	37.1649
0.825714	1	2	0	33.374
0.825714	3	2	0	38.518
0.825929	1	1	0	31.664
0.825929	3	1	0	30.948
0.826643	1	2	0	37.178
0.826714	3	2	0	40.9122
0.826857	1	1	0	34.5986
0.826929	3	1	0	62.6089
0.827714	1	2	0	39.8318
0.827714	3	2	0	38.8344
0.827929	1	1	0	39.5957
0.827929	3	1	0	31.799
0.828714	1	2	0	35.011
0.828714	3	2	0	38.8815
0.828929	1	1	0	36.0572
0.828929	3	1	0	36.8585
0.829714	1	2	0	34.4747
0.829714	3	2	0	38.3576
0.829929	1	1	0	37.8862
0.829929	3	1	0	31.5995
0.830714	1	2	0	35.5442
0.830714	3	2	0	38.2956
0.830929	1	1	0	36.2742
0.830929	3	1	0	41.0074
0.831714	1	2	0	38.5834
0.831714	3	2	0	38.2885
0.831929	1	1	0	34.1505
0.831929	3	1	0	29.5886
0.832714	1	2	0	40.5581
0.832714	3	2	0	37.4688
0.832929	1	1	0	37.0243
0.832929	3	1	0	54.9216
0.833714	1	2	0	34.3482
0.833714	3	2	0	40.1678
0.833929	1	1	0	36.1952
0.833929	3	1	0	29.5349
0.834714	1	2	0	36.2819
0.834714	3	2	0	40.6777
0.834929	1	1	0	33.7678
0.834929	3	1	0	41.1776
0.835714	1	2	0	38.8554
0.835714	3	2	0	41.3014
0.835929	1	1	0	33.674
0.835929	3	1	0	31.7264
0.836714	1	2	0	37.4974
0.836714	3	2	0	40.8225
0.836929	1	1	0	33.0879
0.836929	3	1	0	35.8717
0.837714	1	2	0	35.1795
0.837714	3	2	0	43.7371
0.837929	1	1	0	30.9042
0.837929	3	1	0	31.876
0.838714	1	2	0	33.6486
0.838714	3	2	0	38.7127
0.838929	1	1	0	34.0069
0.838929	3	1	0	34.4838
0.839714	1	2	0	35.7788
0.839714	3	2	0	40.7051
0.839929	1	1	0	33.6725
0.839929	3	1	0	30.3096
0.840714	1	2	0	37.7348
0.840714	3	2	0	40.3851
0.840929	1	1	0	31.4209
0.840929	3	1	0	36.3537
0.841714	1	2	0	35.4912
0.841714	3	2	0	40.4727
0.841929	1	1	0	32.5413
0.841929	3	1	0	30.8549
0.842714	1	2	0	33.9145
0.842714	3	2	0	40.8521
0.842929	1	1	0	31.1731
0.842929	3	1	0	38.4815
0.843714	1	2	0	33.9724
0.843714	3	2	0	40.1437
0.843929	1	1	0	30.6148
0.843929	3	1	0	34.0832
0.844714	1	2	0	34.4455
0.844714	3	2	0	39.1013
0.844929	1	1	0	32.9394
0.844929	3	1	0	34.2077
0.845714	1	2	0	35.0969
0.845714	3	2	0	42.6644
0.845929	1	1	0	32.4877
0.845929	3	1	0	34.0485
0.846714	1	2	0	40.3665
0.846714	3	2	0	39.8458
0.846929	1	1	0	33.3795
0.846929	3	1	0	31.4908
0.847714	1	2	0	36.1731
0.847714	3	2	0	41.4751
0.847929	1	1	0	33.9632
0.847929	3	1	0	32.5213
0.848714	1	2	0	33.896
0.848714	3	2	0	40.3137
0.848929	1	1	0	34.9419
0.848929	3	1	0	31.5561
